case_number,year,gross_site_area_acres,council_district,is_protested,delta_max_height_ft,delta_max_far,delta_max_bldg_cov_pct,delta_min_lot_sqft,signers,signer_pct,staff_friction_index,nlp_svd_0,nlp_svd_1,nlp_svd_2,nlp_svd_3,nlp_svd_4,nlp_svd_5,nlp_svd_6,nlp_svd_7,nlp_svd_8,nlp_svd_9,nlp_svd_10,nlp_svd_11,nlp_svd_12,nlp_svd_13,nlp_svd_14,nlp_svd_15,nlp_svd_16,nlp_svd_17,nlp_svd_18,nlp_svd_19
C14-2016-0063.SH,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016828496424338,-0.106808234430245,0.1923166065347795,0.1992752213038942,-0.1817917044759854,-0.1290297460493843,-0.0905190534812537,-0.1223052827194833,0.100409395100227,-0.1307566639166721,0.0099286324802133,0.0898874231682166,0.1897361923443689,0.0609353804910112,0.1784383951954959,0.0346211633583484,-0.0289714482750226,0.010100470971314,-0.0286381971640174,0.081292815411782
C14-2016-0064,2016.0,0.0,2.0,1,5.0,0.15,10.0,0.0,1.0,5.9,0.0,0.5653805091385057,0.0132591406764786,0.0094113622615141,-0.121189900274941,0.1190999899352521,-0.0854242111971509,0.037876611760828,-0.0125019219809084,-0.0858387103992493,-0.2556991882255841,-0.0695427137633878,0.1211058028974043,-0.0778450690301272,0.012913508605655,-0.0301620533462585,-0.0364425277511707,-0.0566223182996525,-0.0262730838374182,-0.061162906460668,0.135395567664132
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0077,2016.0,0.0,9.0,1,-25.0,-0.6,-35.0,0.0,11.0,28.9,0.0,0.5447979317294716,-0.0962483801003836,0.0596413633396231,0.2413749233977394,-0.123376009414411,-0.1865443622091467,-0.1138048276844302,-0.0177830238136579,0.1625961272604264,-0.0824281397039248,0.0562899138639157,0.0492873607698707,0.1982542275993727,0.2602426812629104,0.174486900140791,0.0482757002946049,0.0169726656850065,0.0451003111033294,-0.0576589696170732,-0.050281950335459
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0079,2016.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592400336106885,-0.0764317337204912,-0.3041647246742339,0.2102510972918942,-0.1495426389564204,0.017033011980478,-0.1835014329762492,0.1308212370655889,-0.1720752525328554,0.0863564488737251,0.0285103844442908,0.0002803402707239,0.1140828623581674,0.0863601947629803,-0.0959313328407545,-0.1090079730322262,0.1132522134410943,-0.1234387872043462,-0.0540899442244757,-0.1125680556937315
C14-2016-0096,2016.0,0.0,10.0,1,20.0,0.3,10.0,0.0,5.0,45.5,0.0,0.5124108445073035,-0.0252850436744961,-0.1319987686178982,-0.1540209849404661,0.1377743315212974,-0.0820422400082145,0.2454555150173857,0.1062909709748841,-0.1788908830661702,-0.1698159678383584,-0.1039475606410941,-0.0513944256790533,0.0313654010395091,-0.0363640346365226,0.0620652013125335,-0.0460100337578287,0.0738939775445614,-0.0214973976699682,-0.0705878385229185,0.0111565507891323
C14-2016-0096,2016.0,0.0,10.0,1,20.0,0.3,10.0,0.0,5.0,45.5,0.0,0.5124108445073035,-0.0252850436744961,-0.1319987686178982,-0.1540209849404661,0.1377743315212974,-0.0820422400082145,0.2454555150173857,0.1062909709748841,-0.1788908830661702,-0.1698159678383584,-0.1039475606410941,-0.0513944256790533,0.0313654010395091,-0.0363640346365226,0.0620652013125335,-0.0460100337578287,0.0738939775445614,-0.0214973976699682,-0.0705878385229185,0.0111565507891323
C14-2016-0096,2016.0,0.0,10.0,1,20.0,0.3,10.0,0.0,5.0,45.5,0.0,0.5124108445073035,-0.0252850436744961,-0.1319987686178982,-0.1540209849404661,0.1377743315212974,-0.0820422400082145,0.2454555150173857,0.1062909709748841,-0.1788908830661702,-0.1698159678383584,-0.1039475606410941,-0.0513944256790533,0.0313654010395091,-0.0363640346365226,0.0620652013125335,-0.0460100337578287,0.0738939775445614,-0.0214973976699682,-0.0705878385229185,0.0111565507891323
C14-2016-0096,2016.0,0.0,10.0,1,20.0,0.3,10.0,0.0,5.0,45.5,0.0,0.5124108445073035,-0.0252850436744961,-0.1319987686178982,-0.1540209849404661,0.1377743315212974,-0.0820422400082145,0.2454555150173857,0.1062909709748841,-0.1788908830661702,-0.1698159678383584,-0.1039475606410941,-0.0513944256790533,0.0313654010395091,-0.0363640346365226,0.0620652013125335,-0.0460100337578287,0.0738939775445614,-0.0214973976699682,-0.0705878385229185,0.0111565507891323
C14-2016-0096,2016.0,0.0,10.0,1,20.0,0.3,10.0,0.0,5.0,45.5,0.0,0.5124108445073035,-0.0252850436744961,-0.1319987686178982,-0.1540209849404661,0.1377743315212974,-0.0820422400082145,0.2454555150173857,0.1062909709748841,-0.1788908830661702,-0.1698159678383584,-0.1039475606410941,-0.0513944256790533,0.0313654010395091,-0.0363640346365226,0.0620652013125335,-0.0460100337578287,0.0738939775445614,-0.0214973976699682,-0.0705878385229185,0.0111565507891323
C14-2016-0125,2016.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.575922895166359,0.0026807640979635,-0.1667952062098439,-0.1517685793301956,0.1001157168288814,-0.0645733474162853,0.0660783097734996,0.0914071857430977,0.0616459270609936,-0.0326436073177323,-0.0788261540414625,0.0705592629821597,-0.043181421309352,0.075504591606949,-0.0148671382967157,0.0795762046914472,-0.2218904965705352,-0.1958513353414634,0.0235312981908005,0.2391088270896133
C14-2016-0125,2016.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.575922895166359,0.0026807640979635,-0.1667952062098439,-0.1517685793301956,0.1001157168288814,-0.0645733474162853,0.0660783097734996,0.0914071857430977,0.0616459270609936,-0.0326436073177323,-0.0788261540414625,0.0705592629821597,-0.043181421309352,0.075504591606949,-0.0148671382967157,0.0795762046914472,-0.2218904965705352,-0.1958513353414634,0.0235312981908005,0.2391088270896133
C14-2016-0125,2016.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.575922895166359,0.0026807640979635,-0.1667952062098439,-0.1517685793301956,0.1001157168288814,-0.0645733474162853,0.0660783097734996,0.0914071857430977,0.0616459270609936,-0.0326436073177323,-0.0788261540414625,0.0705592629821597,-0.043181421309352,0.075504591606949,-0.0148671382967157,0.0795762046914472,-0.2218904965705352,-0.1958513353414634,0.0235312981908005,0.2391088270896133
C14-2017-0052,2017.0,0.0,10.0,1,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.4488556784351447,-0.132657937524191,0.0158491797415951,-0.1614352882981292,0.0308654060910464,-0.1173478018930856,0.3416801782283541,0.0347748774390568,-0.165183824322128,-0.0356415922882662,-0.1084669638749103,-0.1871372113041764,0.1524753139806662,-0.0674430056529867,0.0601485414127417,0.0376840310208321,0.0806449424801605,-0.0259565456590933,-0.1027027826249437,0.0192903082234224
C14-2017-0052,2017.0,0.0,10.0,1,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.4488556784351447,-0.132657937524191,0.0158491797415951,-0.1614352882981292,0.0308654060910464,-0.1173478018930856,0.3416801782283541,0.0347748774390568,-0.165183824322128,-0.0356415922882662,-0.1084669638749103,-0.1871372113041764,0.1524753139806662,-0.0674430056529867,0.0601485414127417,0.0376840310208321,0.0806449424801605,-0.0259565456590933,-0.1027027826249437,0.0192903082234224
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0074,2017.0,0.0,9.0,1,60.0,4.0,40.0,-5750.0,1.0,7.1,0.0,0.4491446961485751,-0.0117844511330286,0.0726529803651451,0.1433651395038012,0.4148841077720205,0.3138758620950476,0.2199313223583593,0.064805648294409,-0.1193747291680635,-0.117888127361414,-0.0386007480476644,0.0664890801828105,0.1328697467225515,-0.0710491302436232,0.0913696955789571,-0.0960427398963386,0.0428906491448936,-0.130639334126932,0.2083413338453226,-0.0415635122754507
C14-2017-0092,2017.0,0.0,1.0,1,0.0,0.0,0.0,0.0,30.0,31.2,0.0,0.3680098819999078,-0.020281641003044,-0.1318025444122919,0.2078815741833445,0.0187990232406407,0.0042925814026764,-0.0198017369015099,0.0416823256655179,0.0677322365109217,0.1005926235835064,0.0025923418243959,0.0438542965630026,-0.0570913204744849,-0.0477549508917046,0.011599273205461,0.0975885604754206,0.016176535753107,-0.0455105495452246,0.018255074495982,0.025424016483981
