pid,year,pcat,lr,diff,adaptive_ens,actual
0219160807,2023,A,0.00634,0.0992,0.009776,0.0
0128001122,2023,A,0.00632,0.12968,0.010884,0.0
0434070918,2023,A,0.0063,0.00416,0.006221,0.0
0410120315,2023,C1,0.00865,0.39735,0.197947,0.0
0217061204,2023,B,0.14224,0.29961,0.224702,0.0
0440130413,2023,A,0.00635,0.29693,0.017101,0.0
0113360613,2023,A,0.00674,0.10299,0.010301,0.0
R056616,2023,,0.08607,0.10317,0.088806,0.0
0217160713,2023,A,0.0063,0.38416,0.020281,0.0
0404020212,2023,A,0.00638,0.19981,0.013537,0.0
0223230113,2023,A,0.00632,0.2991,0.017153,0.0
0264280158,2023,A,0.00629,0.2988,0.017113,0.0
0410340525,2023,C1,0.00296,0.18023,0.08929,0.0
0262360607,2023,A,0.0063,0.40379,0.021007,0.0
0118020109,2023,A,0.00647,0.30344,0.017458,0.0
0322031376,2023,A,0.00633,0.10036,0.009809,0.0
0439080404,2023,A,0.00636,0.0008,0.006154,0.0
0250150102,2023,A,0.00633,0.21228,0.01395,0.0
0326000418,2023,A,0.0063,0.19273,0.013198,0.0
0434190933,2023,A,0.00631,0.00098,0.006113,0.0
0222171302,2023,A,0.00631,0.11365,0.010282,0.0
0109150802,2023,A,0.00632,0.29968,0.017174,0.0
0241430615,2023,A,0.00629,0.10049,0.009775,0.0
0258331921,2023,A,0.00628,0.00468,0.006221,0.0
0426231227,2023,A,0.0063,0.04318,0.007665,0.0
0405061009,2023,XV,0.008,0.00098,0.001163,0.0
0268160742,2023,A,0.00632,0.09865,0.009736,0.0
0118021101,2023,A,0.0065,0.05231,0.008195,0.0
0443250412,2023,A,0.00635,0.29959,0.0172,0.0
0434340906,2023,A,0.00634,0.20003,0.013507,0.0
0247171501,2023,A,0.00632,0.30063,0.017209,0.0
0231550515,2023,A,0.0063,0.09548,0.0096,0.0
0421020609,2023,A,0.00634,0.0939,0.00958,0.0
0410630207,2023,A,0.0064,0.10045,0.00988,0.0
0170010721,2023,A,0.00632,0.29935,0.017162,0.0
0332000505,2023,A,0.00631,0.20053,0.013496,0.0
0418360319,2023,A,0.00633,0.30596,0.017416,0.0
0272300901,2023,A,0.00633,0.10062,0.009819,0.0
0162070241,2023,A,0.00634,0.10473,0.00998,0.0
0418120311,2023,A,0.00631,0.10026,0.009786,0.0
0258380609,2023,F1,0.00769,0.09996,0.09996,0.0
0447280706,2023,A,0.00631,0.19993,0.013474,0.0
0400100312,2023,A,0.00637,0.29951,0.017216,0.0
0262030653,2023,A,0.00633,0.08433,0.009216,0.0
R319888,2023,,0.0258,0.10049,0.03775,0.0
0147440407,2023,A,0.0063,0.10052,0.009786,0.0
0139340404,2023,A,0.00641,0.27558,0.016369,0.0
0404530424,2023,A,0.00454,0.00077,0.004401,0.0
R074023,2023,A,0.00636,0.29954,0.017208,0.0
0166070819,2023,A,0.00633,0.20001,0.013496,0.0
0217181630,2023,A,0.00632,0.39817,0.020818,0.0
0139340309,2023,A,0.00657,0.39809,0.021056,0.0
0410360913,2023,A,0.00634,0.00121,0.00615,0.0
0117250126,2023,A,0.00659,0.2991,0.017413,0.0
0336000217,2023,A,0.00629,0.10536,0.009956,0.0
0302200109,2023,XV,0.0,0.0127,0.01237,0.0
0207520129,2023,A,0.00628,0.06934,0.008613,0.0
0233550319,2023,A,0.00631,0.09018,0.009413,0.0
0436281307,2023,A,0.00628,0.19612,0.013304,0.0
0145050122,2023,E,0.19998,0.80061,0.19998,0.0
R337725,2023,A,0.00636,0.40202,0.020999,0.0
0334030909,2023,A,0.00632,0.29922,0.017157,0.0
0120070338,2023,A,0.00655,0.10045,0.010024,0.0
0430250606,2023,B,0.14152,0.19701,0.170597,0.0
0167370501,2023,B,0.56377,0.00092,0.268837,0.0
0208110503,2023,F2,0.0086,0.00082,0.00082,0.0
0417131227,2023,B,0.14168,0.11666,0.12857,0.0
0141250203,2023,A,0.00641,0.00422,0.006329,0.0
0334030536,2023,A,0.00632,0.29822,0.01712,0.0
0406480463,2023,A,0.00634,0.20006,0.013508,0.0
0307130510,2023,A,0.00633,0.39174,0.02059,0.0
0252130613,2023,A,0.00631,0.19997,0.013475,0.0
0424501056,2023,C1,0.00865,0.00134,0.00509,0.0
0436230508,2023,A,0.00631,0.29749,0.017084,0.0
0414190413,2023,A,0.00632,0.30062,0.017209,0.0
0338130322,2023,A,0.00633,0.10028,0.009806,0.0
0109400125,2023,A,0.00678,0.10021,0.010237,0.0
0330400808,2023,A,0.0063,0.0022,0.006148,0.0
0280180215,2023,A,0.0063,0.2089,0.013796,0.0
0250150501,2023,A,0.00633,0.20008,0.013499,0.0
0152030102,2023,A,0.00631,0.19979,0.013469,0.0
0133210701,2023,A,0.00199,0.00082,0.001947,0.0
0254180214,2023,A,0.00633,0.4987,0.024548,0.0
0424251280,2023,A,0.00631,0.0032,0.006195,0.0
0166071908,2023,A,0.00632,0.39867,0.020837,0.0
0259050621,2023,A,0.00634,0.00145,0.006159,0.0
0432400606,2023,A,0.00634,0.20017,0.013512,0.0
0424500741,2023,A,0.00634,0.10033,0.009818,0.0
0134020511,2023,A,0.00635,0.00128,0.006162,0.0
0131190240,2023,A,0.00681,0.29939,0.017635,0.0
0412110413,2023,A,0.00632,0.00143,0.006139,0.0
0424251281,2023,A,0.00631,0.42969,0.021975,0.0
0412090701,2023,A,0.00632,0.2997,0.017175,0.0
R341415,2023,,0.0258,0.00746,0.022866,0.0
0314750312,2023,C1,0.0301,0.37829,0.199669,0.0
0235081013,2023,A,0.00633,0.08742,0.00933,0.0
0412280255,2023,A,0.00635,0.24271,0.015095,0.0
0116000911,2023,A,0.00675,0.10212,0.010279,0.0
0336080310,2023,O,0.00915,0.2634,0.029744,0.0
0253120110,2023,F1,0.00932,0.00082,0.00082,0.0
0322020704,2023,A,0.00631,0.20076,0.013505,0.0
0223090806,2023,A,0.00637,0.00165,0.006195,0.0
0258360702,2023,F1,0.01554,0.0024,0.0024,0.0
0419111507,2023,A,0.0063,0.15845,0.01193,0.0
0322160215,2023,A,0.00632,0.19979,0.013478,0.0
0235180805,2023,A,0.00635,0.1004,0.00983,0.0
0418270606,2023,A,0.00631,0.50586,0.024793,0.0
0231020608,2023,A,0.00637,0.19979,0.013527,0.0
0202100921,2023,A,0.00637,0.06342,0.008481,0.0
0218200248,2023,A,0.0063,0.0008,0.006096,0.0
0121060517,2023,A,0.00629,0.40007,0.02086,0.0
0406380401,2023,F1,0.08138,0.20043,0.20043,0.0
0421111002,2023,A,0.00629,0.20005,0.013459,0.0
0215080824,2023,F1,0.0812,0.20037,0.20037,0.0
0211180610,2023,A,0.00633,0.48107,0.023895,0.0
0423001209,2023,A,0.00631,0.20131,0.013525,0.0
0425181910,2023,A,0.0063,0.19981,0.01346,0.0
R150936,2023,,0.00893,0.0013,0.007709,0.0
0418301304,2023,A,0.0063,0.18399,0.012875,0.0
0237431511,2023,A,0.0063,0.29151,0.016853,0.0
0246020109,2023,A,0.00639,0.32044,0.01801,0.0
0162071021,2023,A,0.00196,0.00078,0.001916,0.0
0332080721,2023,A,0.00631,0.19979,0.013469,0.0
0428230735,2023,A,0.00631,0.20138,0.013528,0.0
0422500201,2023,A,0.00641,0.30098,0.017309,0.0
0262181018,2023,A,0.00631,0.10031,0.009788,0.0
0426191019,2023,A,0.0063,0.11459,0.010307,0.0
0206180819,2023,A,0.00632,0.2996,0.017171,0.0
0239261103,2023,A,0.00628,0.01776,0.006705,0.0
0260080507,2023,A,0.00634,0.39914,0.020874,0.0
0121480312,2023,A,0.00643,0.39184,0.02069,0.0
0115340207,2023,A,0.00663,0.00216,0.006465,0.0
0404480735,2023,A,0.00636,0.28776,0.016772,0.0
0264200134,2023,A,0.00632,0.20134,0.013536,0.0
0412530104,2023,A,0.00643,0.39811,0.020922,0.0
0219331214,2023,A,0.00633,0.44951,0.022728,0.0
0215130110,2023,A,0.00633,0.19933,0.013471,0.0
0143360211,2023,A,0.00644,0.19958,0.013586,0.0
0154090109,2023,E,0.06567,0.49853,0.06567,0.0
0426150133,2023,A,0.0063,0.09984,0.009761,0.0
0115380111,2023,A,0.00646,0.30006,0.017323,0.0
0216200312,2023,A,0.00633,0.00085,0.006127,0.0
0233092215,2023,A,0.00629,0.39806,0.020785,0.0
0133150403,2023,XV,0.00773,0.00113,0.001302,0.0
0440280632,2023,A,0.00632,0.2202,0.014234,0.0
0220170726,2023,A,0.00631,0.11096,0.010182,0.0
R399657,2023,A,0.00636,0.49463,0.024426,0.0
0264280821,2023,A,0.0063,0.00087,0.006099,0.0
0272201206,2023,A,0.00629,0.43827,0.022273,0.0
0425181223,2023,A,0.00629,0.22998,0.014567,0.0
0220080842,2023,B,0.14499,0.19897,0.173276,0.0
0317020502,2023,A,0.00632,0.00086,0.006118,0.0
0405000502,2023,A,0.00637,0.10034,0.009847,0.0
0318160445,2023,A,0.00631,0.09913,0.009744,0.0
0166190205,2023,A,0.00196,0.1009,0.005621,0.0
0400040810,2023,A,0.00631,0.10094,0.009811,0.0
0238080731,2023,A,0.00634,0.29731,0.017106,0.0
0430090703,2023,C1,0.01665,0.1004,0.057436,0.0
0240121205,2023,A,0.00632,0.21407,0.014007,0.0
0423670205,2023,D1,0.00212,0.00079,0.00212,0.0
0260330621,2023,A,0.00628,0.29862,0.017097,0.0
0424380105,2023,A,0.00642,0.10048,0.0099,0.0
0164150218,2023,A,0.00194,0.00087,0.0019,0.0
0235260112,2023,E,0.19951,0.80171,0.19951,0.0
0417272703,2023,B,0.14217,0.19374,0.169193,0.0
0306490613,2023,A,0.00629,0.3145,0.017694,0.0
0127190501,2023,A,0.00644,0.20001,0.013602,0.0
0438090703,2023,A,0.00632,0.19761,0.013398,0.0
0410130907,2023,A,0.00633,0.19986,0.013491,0.0
0215162509,2023,A,0.00633,0.19934,0.013471,0.0
0272000302,2023,A,0.00634,0.30252,0.017299,0.0
0420130906,2023,A,0.0063,0.00394,0.006213,0.0
0244120301,2023,A,0.00632,0.19987,0.013481,0.0
0440070109,2023,A,0.00643,0.29996,0.017291,0.0
0414050707,2023,A,0.00633,0.19996,0.013494,0.0
0421110831,2023,A,0.0063,0.1622,0.012068,0.0
0404480435,2023,A,0.00635,0.29863,0.017164,0.0
0348110250,2023,D1,0.00338,0.00079,0.00338,0.0
0145500123,2023,A,0.00635,0.10176,0.00988,0.0
0103100503,2023,A,0.00639,0.10092,0.009888,0.0
0447110921,2023,C1,0.0301,0.20061,0.113138,0.0
0236190421,2023,A,0.00634,0.399,0.020868,0.0
0214230502,2023,A,0.00632,0.20004,0.013488,0.0
0244051305,2023,A,0.00633,0.39761,0.020807,0.0
0101250501,2023,A,0.00633,0.01996,0.006834,0.0
0408361017,2023,A,0.00196,0.00078,0.001916,0.0
0235430402,2023,A,0.0063,0.17687,0.012611,0.0
0204200804,2023,A,0.00633,0.36679,0.019667,0.0
0242150107,2023,A,0.00635,0.30287,0.017321,0.0
0166091015,2023,A,0.00632,0.29939,0.017164,0.0
R337785,2023,A,0.00636,0.10044,0.009841,0.0
0208094101,2023,,0.99833,0.69709,0.950132,0.0
0203551705,2023,A,0.00629,0.00837,0.006367,0.0
0233550322,2023,A,0.00632,0.29946,0.017166,0.0
0428151213,2023,A,0.0063,0.10052,0.009786,0.0
0164090306,2023,A,0.00631,0.41015,0.021252,0.0
0138041302,2023,A,0.00635,0.30143,0.017268,0.0
0109210621,2023,A,0.00197,0.00082,0.001927,0.0
0426031617,2023,B,0.14181,0.39855,0.276342,0.0
0426030813,2023,A,0.00454,0.00214,0.004451,0.0
0145070401,2023,A,0.00675,0.09935,0.010176,0.0
0211010281,2023,A,0.00019,0.17316,0.00659,0.0
R31917,2023,,0.08607,0.20051,0.10438,0.0
0237100215,2023,A,0.00632,0.56177,0.026872,0.0
0266061202,2023,A,0.00634,0.1087,0.010127,0.0
0262031109,2023,A,0.00634,0.39871,0.020858,0.0
0308520204,2023,A,0.0063,0.3998,0.02086,0.0
0276200320,2023,A,0.0063,0.26842,0.015998,0.0
0304521601,2023,C1,0.00296,0.20018,0.099006,0.0
0438230606,2023,A,0.00455,0.00081,0.004412,0.0
0219080821,2023,F1,0.08163,0.29966,0.29966,0.0
0131110226,2023,A,0.00654,0.00086,0.00633,0.0
0234030511,2023,A,0.00632,0.09422,0.009572,0.0
0242410301,2023,D1,0.00153,0.00078,0.00153,0.0
0167470140,2023,D1,0.0021,0.00078,0.0021,0.0
0412131301,2023,XV,0.0172,0.00633,0.006613,0.0
0202110617,2023,A,0.00637,0.19974,0.013525,0.0
0216070702,2023,A,0.00635,0.09919,0.009785,0.0
0213170504,2023,A,0.00632,0.19055,0.013137,0.0
0306520807,2023,A,0.00629,0.19817,0.01339,0.0
0224210812,2023,A,0.0063,0.20045,0.013484,0.0
0260040507,2023,A,0.00634,0.39885,0.020863,0.0
0246150533,2023,A,0.00631,0.19843,0.013418,0.0
0145050129,2023,F2,0.0576,0.02409,0.02409,0.0
0256431106,2023,A,0.00628,0.10042,0.009763,0.0
0139500317,2023,A,0.00635,0.10569,0.010026,0.0
0232150121,2023,F1,0.00932,0.00083,0.00083,0.0
0170150602,2023,A,0.00196,0.00149,0.001943,0.0
0266360713,2023,A,0.00629,0.19222,0.013169,0.0
0408600205,2023,A,0.00637,0.10163,0.009895,0.0
0440280215,2023,A,0.00634,0.19992,0.013502,0.0
0268000511,2023,A,0.00631,0.49793,0.0245,0.0
0229180902,2023,A,0.00628,0.29722,0.017045,0.0
R063437,2023,,0.0258,0.00099,0.02183,0.0
0252181438,2023,A,0.00634,0.2995,0.017187,0.0
0256160616,2023,A,0.00635,0.20009,0.013518,0.0
0302521224,2023,A,0.00631,0.06045,0.008313,0.0
0116000512,2023,A,0.00642,0.06449,0.008569,0.0
0420280321,2023,A,0.0063,0.28558,0.016633,0.0
0139530629,2023,A,0.00634,0.12791,0.010838,0.0
0336030708,2023,A,0.0063,0.02536,0.007005,0.0
0252402002,2023,A,0.0063,0.19781,0.013386,0.0
0416360106,2023,A,0.00632,0.20056,0.013507,0.0
0240030507,2023,A,0.00634,0.39425,0.020693,0.0
0166050814,2023,B,0.14174,0.39717,0.275585,0.0
0118040707,2023,A,0.00641,0.33192,0.018454,0.0
0147010606,2023,A,0.00634,0.27862,0.016414,0.0
0227190304,2023,B,0.14189,0.21062,0.177905,0.0
0221010911,2023,A,0.00636,0.30027,0.017235,0.0
0247300637,2023,A,0.00631,0.25451,0.015493,0.0
0221290713,2023,B,0.14205,0.23062,0.188461,0.0
0207200328,2023,A,0.00631,0.3183,0.017854,0.0
0162340204,2023,A,0.00196,0.18726,0.008816,0.0
0160090536,2023,A,0.00633,0.20182,0.013563,0.0
0250230404,2023,A,0.00195,0.10054,0.005598,0.0
0416290605,2023,A,0.00632,0.20107,0.013526,0.0
0412050624,2023,A,0.00632,0.00109,0.006126,0.0
R062972,2023,A,0.0064,0.30071,0.017289,0.0
0407030714,2023,A,0.00635,0.38246,0.020266,0.0
0329001104,2023,XV,0.008,0.00111,0.001289,0.0
0416380822,2023,A,0.00632,0.00131,0.006135,0.0
0418300624,2023,A,0.00631,0.29943,0.017155,0.0
0231020309,2023,A,0.00637,0.19983,0.013528,0.0
0239400133,2023,A,0.00629,0.09992,0.009754,0.0
0266102128,2023,A,0.00634,0.10249,0.009898,0.0
0217181427,2023,O,0.0026,0.16021,0.015366,0.0
R337689,2023,A,0.00631,0.20137,0.013527,0.0
0240080724,2023,A,0.00635,0.10254,0.009909,0.0
0414380620,2023,A,0.00633,0.29935,0.017172,0.0
0168150502,2023,A,0.00197,0.00079,0.001926,0.0
0447110407,2023,C1,0.0301,0.04586,0.037775,0.0
0445280501,2023,A,0.00632,0.09975,0.009777,0.0
0204060801,2023,F1,0.00768,0.0008,0.0008,0.0
0436190736,2023,A,0.00633,0.03613,0.007433,0.0
0215240725,2023,A,0.00628,0.2,0.013448,0.0
R513369,2023,A,0.00632,0.12121,0.010571,0.0
0211330302,2023,B,0.14191,0.58044,0.3717,0.0
0410250218,2023,A,0.00632,0.1821,0.012824,0.0
0428031027,2023,A,0.00629,0.10052,0.009777,0.0
0436281431,2023,A,0.00629,0.3989,0.020817,0.0
R424697,2023,A,0.00634,0.10036,0.009819,0.0
0233550501,2023,C1,0.0301,0.49684,0.257402,0.0
0418300516,2023,A,0.00631,0.20192,0.013548,0.0
0432300509,2023,A,0.00633,0.19993,0.013493,0.0
0246160503,2023,A,0.00631,0.30019,0.017184,0.0
0101500307,2023,A,0.0064,0.39896,0.020925,0.0
0223130307,2023,B,0.14192,0.11837,0.12958,0.0
0308521504,2023,A,0.00629,0.26528,0.015873,0.0
0215300101,2023,XI,0.00015,0.10273,0.05144,0.0
0158550904,2023,C1,0.0301,0.39674,0.208654,0.0
0252130605,2023,F1,0.00889,0.00087,0.00087,0.0
0219360319,2023,A,0.00631,0.38666,0.020383,0.0
0424480517,2023,A,0.00634,0.20296,0.013615,0.0
0215180208,2023,A,0.00631,0.30088,0.017209,0.0
R096281,2023,A,0.00628,0.07773,0.008924,0.0
0326431041,2023,A,0.0063,0.23458,0.014746,0.0
0334061319,2023,A,0.00633,0.20435,0.013657,0.0
0438150162,2023,A,0.00633,0.39118,0.020569,0.0
0218041104,2023,A,0.00636,0.20051,0.013544,0.0
0152050173,2023,E,0.19998,0.54062,0.19998,0.0
0330180518,2023,A,0.0063,0.12329,0.010629,0.0
0423140103,2023,XV,0.008,0.08524,0.083232,0.0
0162340205,2023,A,0.00197,0.00092,0.001931,0.0
0330060618,2023,A,0.00631,0.19992,0.013474,0.0
0145400228,2023,A,0.0064,0.49589,0.024511,0.0
0206031210,2023,F1,0.00964,0.00112,0.00112,0.0
0440030211,2023,A,0.00629,0.10894,0.010088,0.0
0417130242,2023,B,0.14185,0.2418,0.194224,0.0
0430230342,2023,A,0.0063,0.19995,0.013465,0.0
0214230505,2023,A,0.00631,0.00081,0.006106,0.0
0266061206,2023,A,0.00635,0.1993,0.013489,0.0
0209160274,2023,A,0.00628,0.25148,0.015352,0.0
0419280616,2023,A,0.00632,0.19994,0.013484,0.0
0217163217,2023,A,0.00752,0.00078,0.007271,0.0
0338360107,2023,A,0.00455,0.10006,0.008084,0.0
0138130102,2023,A,0.00633,0.20042,0.013511,0.0
0232120322,2023,A,0.00632,0.24318,0.015084,0.0
0116090509,2023,A,0.00654,0.39839,0.021038,0.0
0220060514,2023,A,0.92845,0.99344,0.930855,0.0
0241100303,2023,A,0.00632,0.19971,0.013475,0.0
0141050804,2023,A,0.00634,0.38726,0.020434,0.0
0424151309,2023,A,0.00633,0.10374,0.009934,0.0
0236091312,2023,A,0.00633,0.3017,0.017259,0.0
0231110135,2023,F2,0.05681,0.11605,0.11605,0.0
0410111807,2023,A,0.00635,0.04852,0.00791,0.0
0402380504,2023,A,0.00635,0.30543,0.017416,0.0
0348210331,2023,A,0.00631,0.1004,0.009791,0.0
0214110901,2023,XV,0.008,0.0011,0.001279,0.0
0254301606,2023,A,0.00629,0.21054,0.013847,0.0
0104071007,2023,A,0.00641,0.39986,0.020968,0.0
0241400205,2023,A,0.00629,0.29961,0.017143,0.0
0111030909,2023,A,0.00643,0.1005,0.009911,0.0
0320060337,2023,A,0.00629,0.21857,0.014144,0.0
0304550527,2023,A,0.0063,0.00157,0.006125,0.0
0432341010,2023,A,0.00635,0.10025,0.009824,0.0
0414140805,2023,B,0.14204,0.36609,0.259442,0.0
0417272611,2023,A,0.00629,0.09408,0.009538,0.0
0428130720,2023,B,0.14232,0.10647,0.123535,0.0
0310181403,2023,A,0.00633,0.00103,0.006134,0.0
0404040849,2023,A,0.00651,0.20029,0.01368,0.0
0132030610,2023,A,0.00635,0.00084,0.006146,0.0
0423010126,2023,C1,0.0301,0.54514,0.280924,0.0
0262300722,2023,A,0.00628,0.10047,0.009765,0.0
0162580423,2023,A,0.00636,0.20045,0.013541,0.0
R454149,2023,,0.0258,0.1003,0.03772,0.0
0256301006,2023,A,0.0063,0.10047,0.009784,0.0
0133091503,2023,A,0.00637,0.30598,0.017456,0.0
0305160418,2023,B,0.14193,0.33903,0.24521,0.0
0304020706,2023,A,0.00639,0.19847,0.013497,0.0
0264200246,2023,A,0.00632,0.39859,0.020834,0.0
0419191338,2023,A,0.00632,0.10119,0.00983,0.0
0426500732,2023,A,0.00636,0.40302,0.021036,0.0
0305060408,2023,B,0.14154,0.26857,0.208104,0.0
0443231101,2023,A,0.00651,0.02618,0.007238,0.0
0443090209,2023,A,0.00643,0.39909,0.020958,0.0
0130050110,2023,A,0.00639,0.21762,0.014206,0.0
0114050716,2023,A,0.00638,0.20005,0.013546,0.0
0405050401,2023,A,0.00635,0.21698,0.014143,0.0
0168440130,2023,C1,0.00296,0.09814,0.049313,0.0
0145440220,2023,A,0.00631,0.11069,0.010172,0.0
0129110305,2023,A,0.00647,0.19989,0.013627,0.0
0424171117,2023,A,0.00628,0.00079,0.006077,0.0
R078421,2023,A,0.00646,0.10099,0.009958,0.0
0418120404,2023,A,0.00631,0.33982,0.01865,0.0
0426010937,2023,B,0.14173,0.20178,0.173196,0.0
0219120426,2023,A,0.0064,0.2996,0.017248,0.0
0205521829,2023,A,0.0063,0.10072,0.009794,0.0
0129040402,2023,A,0.00633,0.20226,0.013579,0.0
0240170331,2023,A,0.00631,0.10039,0.009791,0.0
0338080824,2023,C1,0.0301,0.22972,0.127315,0.0
0405032801,2023,,0.0258,0.00098,0.021829,0.0
0100060904,2023,A,0.00638,0.39633,0.020808,0.0
0145130456,2023,A,0.00636,0.0008,0.006154,0.0
0206100509,2023,A,0.00638,0.30025,0.017253,0.0
0426250730,2023,A,0.00629,0.29947,0.017138,0.0
0426231521,2023,A,0.00629,0.00086,0.006089,0.0
0133360701,2023,A,0.0063,0.10124,0.009813,0.0
0138110450,2023,A,0.00635,0.19953,0.013498,0.0
0428110134,2023,A,0.00633,0.00248,0.006188,0.0
0336080311,2023,O,0.00915,0.10062,0.016559,0.0
0330061005,2023,A,0.0063,0.20081,0.013497,0.0
0208111114,2023,A,0.00634,0.30742,0.01748,0.0
0166600118,2023,A,0.00635,0.29915,0.017184,0.0
0256400719,2023,O,0.00913,0.49882,0.048795,0.0
0415080709,2023,A,0.00631,0.20078,0.013505,0.0
0105170305,2023,A,0.00634,0.39938,0.020882,0.0
0229080438,2023,A,0.00633,0.10039,0.00981,0.0
0236091414,2023,A,0.00632,0.30826,0.017492,0.0
0420302301,2023,A,0.00631,0.0921,0.009484,0.0
0324200218,2023,A,0.0063,0.1005,0.009785,0.0
0302200313,2023,A,0.00638,0.19208,0.013251,0.0
0235180317,2023,A,0.00636,0.19666,0.013401,0.0
0254400121,2023,A,0.00629,0.49734,0.024459,0.0
0415211310,2023,A,0.00631,0.10081,0.009807,0.0
0127150226,2023,A,0.00202,0.10009,0.005649,0.0
0406480443,2023,A,0.00634,0.19998,0.013505,0.0
R359642,2023,A,0.00635,0.42319,0.021773,0.0
0424441504,2023,A,0.00634,0.20211,0.013583,0.0
0147550169,2023,A,0.00639,0.1004,0.009868,0.0
0436090906,2023,A,0.00634,0.29851,0.01715,0.0
0316790137,2023,A,0.00455,0.00078,0.004411,0.0
0115061004,2023,A,0.00642,0.19992,0.01358,0.0
0453070404,2023,A,0.02204,0.10684,0.025178,0.0
0256160715,2023,A,0.00634,0.10043,0.009821,0.0
0145130516,2023,A,0.00639,0.20268,0.013653,0.0
0152600401,2023,C1,0.0301,0.20702,0.11626,0.0
0413160511,2023,A,0.00633,0.39567,0.020736,0.0
0241280822,2023,O,0.00259,0.07828,0.008721,0.0
0101360201,2023,C1,0.00296,0.19993,0.098884,0.0
0129280101,2023,A,0.00626,0.6035,0.028358,0.0
0217130808,2023,A,0.00631,0.00691,0.006332,0.0
0248200709,2023,F1,0.00767,0.00083,0.00083,0.0
0416280604,2023,A,0.00632,0.20437,0.013648,0.0
0262031229,2023,A,0.00633,0.10036,0.009809,0.0
0113360521,2023,C1,0.00865,0.10058,0.05342,0.0
R541862,2023,A,0.00651,0.10037,0.009983,0.0
0443090114,2023,A,0.00637,0.50559,0.024841,0.0
0160010105,2023,F1,0.08069,0.30526,0.30526,0.0
0434190707,2023,A,0.00631,0.19612,0.013333,0.0
0164190554,2023,A,0.00197,0.00792,0.00219,0.0
0162030328,2023,F1,0.08229,0.1985,0.1985,0.0
0338491809,2023,O,0.01242,0.39495,0.043405,0.0
0243011016,2023,A,0.00633,0.22032,0.014248,0.0
0252160506,2023,A,0.00633,0.2003,0.013507,0.0
0204201120,2023,A,0.0063,0.19506,0.013284,0.0
0247230314,2023,A,0.00195,0.12327,0.006439,0.0
0168400233,2023,A,0.00641,0.10053,0.009892,0.0
0406480606,2023,A,0.00634,0.36762,0.019707,0.0
0231050708,2023,A,0.00633,0.41237,0.021353,0.0
0422480702,2023,A,0.00633,0.10073,0.009823,0.0
0129400135,2023,A,0.00652,0.30003,0.01738,0.0
0432440311,2023,A,0.00637,0.20118,0.013578,0.0
R078322,2023,A,0.00638,0.38691,0.02046,0.0
0241221111,2023,A,0.00632,0.00092,0.00612,0.0
0160440308,2023,C1,0.0301,0.22563,0.125323,0.0
0129090505,2023,A,0.00633,0.10043,0.009812,0.0
0221190131,2023,B,0.14172,0.35062,0.251184,0.0
0222111705,2023,F2,0.00865,0.00107,0.00107,0.0
0432440424,2023,A,0.00634,0.20749,0.013783,0.0
0310261009,2023,C1,0.00628,0.00081,0.003616,0.0
0256330403,2023,A,0.00631,0.10043,0.009792,0.0
0217160208,2023,A,0.00633,0.1429,0.011383,0.0
0145440609,2023,A,0.00631,0.19997,0.013475,0.0
0423001222,2023,A,0.00631,0.10078,0.009805,0.0
0147031401,2023,A,0.00634,0.09958,0.00979,0.0
0135480527,2023,A,0.0064,0.10038,0.009877,0.0
0250150421,2023,A,0.00634,0.20003,0.013507,0.0
0412480214,2023,A,0.00633,0.29891,0.017155,0.0
0227690415,2023,A,0.0063,0.13086,0.010909,0.0
0133040201,2023,A,0.00638,0.25284,0.015499,0.0
0418230524,2023,A,0.00632,0.10209,0.009863,0.0
0301020405,2023,A,0.00635,0.10036,0.009828,0.0
0135480636,2023,A,0.00632,0.20977,0.013848,0.0
0227000113,2023,A,0.00632,0.28403,0.016595,0.0
0137440158,2023,C1,0.00296,0.00729,0.005069,0.0
0439080423,2023,F1,0.0025,0.00082,0.00082,0.0
0416290433,2023,A,0.00632,0.20081,0.013516,0.0
0238081109,2023,A,0.00638,0.29867,0.017195,0.0
0214230402,2023,A,0.00631,0.20404,0.013626,0.0
0250230153,2023,A,0.00195,0.00165,0.001939,0.0
0270201901,2023,A,0.00629,0.31183,0.017595,0.0
0210500943,2023,F1,0.00626,0.10072,0.10072,0.0
R31008,2023,,0.0258,0.10093,0.037821,0.0
0409070349,2023,F1,0.09312,0.10053,0.10053,0.0
0160030313,2023,A,0.00632,0.0008,0.006116,0.0
0225170214,2023,XV,0.07773,0.29997,0.294192,0.0
0455050101,2023,A,0.00631,0.10034,0.009789,0.0
0101250405,2023,A,0.00633,0.49519,0.024418,0.0
0336100143,2023,A,0.00634,0.1009,0.009839,0.0
0215162828,2023,A,0.00635,0.299,0.017178,0.0
0135040801,2023,A,0.0064,0.20667,0.01381,0.0
0221052001,2023,,0.03052,0.20009,0.057651,0.0
0164070101,2023,A,0.00631,0.40878,0.021201,0.0
0332180306,2023,C1,0.03,0.20041,0.11299,0.0
0262361101,2023,XV,0.008,0.00121,0.001387,0.0
0414360314,2023,A,0.00632,0.3555,0.01924,0.0
0258200419,2023,A,0.00196,0.00081,0.001917,0.0
0143601114,2023,A,0.00454,0.00079,0.004401,0.0
R46657,2023,,0.0258,0.00145,0.021904,0.0
0235081323,2023,A,0.00633,0.39864,0.020845,0.0
0260330803,2023,A,0.00628,0.20095,0.013483,0.0
