Test_Year,Target,Threshold,N_Train,N_Train_Treated,N_Test,N_Test_Treated,OOT_Mean_CATE,OOT_R_Scorer
2023,Binary_Upzone,0.15000000000000002,3137,26.0,145,1.0,-0.011714371886447309,0.050496231363525455
2023,Continuous_Attrition,0.15000000000000002,3137,26.0,145,1.0,-2.295688441526922,788.7024640123601
2023,Continuous_Time_Delay,0.15000000000000002,3137,26.0,145,1.0,121.66392105474618,40351.261614857605
2023,Binary_Withdrawal,0.15000000000000002,3137,26.0,145,1.0,-0.17467003304606632,0.03144804385614412
2023,Binary_Denial,0.15000000000000002,3137,26.0,145,1.0,0.14854299403530852,0.0013648881336902512
2023,Binary_Upzone,0.2,3137,18.0,145,1.0,-0.0978957415253117,0.04891743429107258
2023,Continuous_Attrition,0.2,3137,18.0,145,1.0,-1.8533155956802363,741.6510963114137
2023,Continuous_Time_Delay,0.2,3137,18.0,145,1.0,216.12025824680086,42406.701692563205
2023,Binary_Withdrawal,0.2,3137,18.0,145,1.0,0.06566241320754733,0.02930202760349994
2023,Binary_Denial,0.2,3137,18.0,145,1.0,0.12963168174532594,0.0023396198650366276
2023,Binary_Upzone,0.25,3137,13.0,145,1.0,0.06549467305211977,0.048938557746068034
2023,Continuous_Attrition,0.25,3137,13.0,145,1.0,-1.8779587156986215,695.8314093851028
2023,Continuous_Time_Delay,0.25,3137,13.0,145,1.0,75.89341795703464,41804.47223619312
2023,Binary_Withdrawal,0.25,3137,13.0,145,1.0,-0.03589603446558612,0.03020872541434527
2023,Binary_Denial,0.25,3137,13.0,145,1.0,0.08258266215537347,0.0017749905989639968
2023,Binary_Upzone,0.3,3137,11.0,145,1.0,0.08579459129599246,0.04831692035199803
2023,Continuous_Attrition,0.3,3137,11.0,145,1.0,-2.8314810288734806,789.5642317109298
2023,Continuous_Time_Delay,0.3,3137,11.0,145,1.0,477.34893645900684,37815.54762730011
2023,Binary_Withdrawal,0.3,3137,11.0,145,1.0,-0.02218034381795888,0.03256322164061396
2023,Binary_Denial,0.3,3137,11.0,145,1.0,0.08064252788406762,0.0020693644312533644
2023,Binary_Upzone,0.35000000000000003,3137,8.0,145,1.0,0.06453757129302501,0.049606475433001125
2023,Continuous_Attrition,0.35000000000000003,3137,8.0,145,1.0,-1.0447156531536146,701.895357176459
2023,Continuous_Time_Delay,0.35000000000000003,3137,8.0,145,1.0,117.28837865693741,42221.18652189897
2023,Binary_Withdrawal,0.35000000000000003,3137,8.0,145,1.0,0.053835217700212996,0.031233471980964725
2023,Binary_Denial,0.35000000000000003,3137,8.0,145,1.0,0.08311391139466744,0.003667788375722048
2023,Binary_Upzone,0.4,3137,5.0,145,1.0,-0.00333082551169311,0.04874156221518827
2023,Continuous_Attrition,0.4,3137,5.0,145,1.0,1.465963593300287,595.0135657399939
2023,Continuous_Time_Delay,0.4,3137,5.0,145,1.0,256.1833296741544,45071.61326512593
2023,Binary_Withdrawal,0.4,3137,5.0,145,1.0,0.07821772125659808,0.032821143457214756
2023,Binary_Denial,0.4,3137,5.0,145,1.0,-0.03196885658037265,0.0016818989654532224
2024,Binary_Upzone,0.001,3282,116.0,134,3.0,0.02189229548968857,0.033665633899348554
2024,Continuous_Attrition,0.001,3282,116.0,134,3.0,-1.7607888209668716,62.80145239092764
2024,Continuous_Time_Delay,0.001,3282,116.0,134,3.0,21.025703763297454,60551.07235596454
2024,Binary_Withdrawal,0.001,3282,116.0,134,3.0,-0.12990625871191538,0.02487976092810332
2024,Binary_Denial,0.001,3282,116.0,134,3.0,0.11961636805445336,0.02306082687703605
2024,Binary_Upzone,0.05,3282,66.0,134,2.0,0.012189424542624106,0.03077305001017214
2024,Continuous_Attrition,0.05,3282,66.0,134,2.0,-3.162940797881243,68.08151896757144
2024,Continuous_Time_Delay,0.05,3282,66.0,134,2.0,108.6024263632065,63453.79757694883
2024,Binary_Withdrawal,0.05,3282,66.0,134,2.0,-0.04203741897401562,0.02310248242731538
2024,Binary_Denial,0.05,3282,66.0,134,2.0,0.04652711598828634,0.020750814502719064
2024,Binary_Upzone,0.1,3282,41.0,134,2.0,0.024077549024482153,0.03321822471922756
2024,Continuous_Attrition,0.1,3282,41.0,134,2.0,-0.8639955175709193,54.64546641841135
2024,Continuous_Time_Delay,0.1,3282,41.0,134,2.0,255.8199156801206,65666.9986921089
2024,Binary_Withdrawal,0.1,3282,41.0,134,2.0,-0.00875112166304816,0.02598529675505532
2024,Binary_Denial,0.1,3282,41.0,134,2.0,0.037597988607515155,0.023038234958047053
2024,Binary_Upzone,0.15000000000000002,3282,27.0,134,1.0,0.027097312298275916,0.030849348653085664
2024,Continuous_Attrition,0.15000000000000002,3282,27.0,134,1.0,-1.5166520305067144,82.71611098043704
2024,Continuous_Time_Delay,0.15000000000000002,3282,27.0,134,1.0,96.24075858978452,64513.78030932385
2024,Binary_Withdrawal,0.15000000000000002,3282,27.0,134,1.0,-0.08505705741233993,0.026027843829273797
2024,Binary_Denial,0.15000000000000002,3282,27.0,134,1.0,0.009778110256517722,0.024450949158679385
2024,Binary_Upzone,0.2,3282,19.0,134,1.0,0.041073286918787456,0.03003907020879306
