Anchor,Offset,TestYear,Topology,Target_Binning,Architecture,Metric,Score
2022,+1yr,2022,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.7651215655819685
2022,+1yr,2022,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.8946018936311966
2022,+1yr,2022,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.17632275132275133
2022,+1yr,2022,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.11477411477411478
2022,+1yr,2022,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.18196248196248194
2022,+1yr,2022,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.11710858585858586
2022,+1yr,2022,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.13404234654234656
2022,+1yr,2022,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.12432012432012433
2022,+2yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.5609651470394565
2022,+2yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,1.0834538942705965
2022,+2yr,2023,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.6109000794250263
2022,+2yr,2023,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,1.011055489242096
2022,+2yr,2023,Base_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.8970060773632106
2022,+2yr,2023,Meta_Regression,Absolute_Continuous,XGB_Depth6,MdAPE,0.714942297793136
2022,+2yr,2023,Base_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,1.0409650999112685
2022,+2yr,2023,Meta_Regression,Absolute_Continuous,CAT_Depth6,MdAPE,0.5910715106663659
2022,+2yr,2023,Base_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.4211688311688311
2022,+2yr,2023,Meta_Classifier,Boolean_Legal,LGBM_Depth6,PR-AUC,0.7031501831501832
2022,+2yr,2023,Base_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.5131501831501832
2022,+2yr,2023,Meta_Classifier,Boolean_Legal,XGB_Depth6,PR-AUC,0.6546520146520147
2022,+2yr,2023,Base_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.32616522366522366
2022,+2yr,2023,Meta_Classifier,Boolean_Legal,CAT_Depth6,PR-AUC,0.5595138195138195
2022,+3yr,2024,Base_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.555572143380937
2022,+3yr,2024,Meta_Regression,Absolute_Continuous,LGBM_Depth6,MdAPE,0.4183884674401406
2022,+3yr,2024,Base_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.7842384919051032
2022,+3yr,2024,Meta_Regression,Absolute_Continuous,LGBM_Depth10,MdAPE,0.3824370099917902
