pid,year,lr,diff,diff_calibrated,ens_calibrated,actual
0206100312,2024,0.00588,0.30082,0.002619,0.004249,0.0
0250280910,2024,0.00588,0.26347,0.003321,0.0046,0.0
0235101401,2024,0.02472,0.10053,0.002417,0.013568,0.0
0440050109,2024,0.00586,0.09673,0.002417,0.004138,0.0
0260380905,2024,0.00502,0.00088,0.002417,0.003718,0.0
0418281046,2024,0.00587,0.27013,0.002619,0.004244,0.0
0243231140,2024,0.00587,0.11497,0.002417,0.004143,0.0
0336130710,2024,0.02091,0.04345,0.003115,0.012013,0.0
R32991,2024,0.02472,0.10062,0.002417,0.013568,0.0
0109211101,2024,0.00156,0.00083,0.0,0.00078,0.0
0415040204,2024,0.00587,0.1004,0.002417,0.004143,0.0
0320060325,2024,0.00588,0.29947,0.003321,0.0046,0.0
0145550339,2024,0.02657,0.20285,0.002417,0.014493,0.0
0266180313,2024,0.00587,0.07392,0.002417,0.004143,0.0
0406440307,2024,0.00153,0.00096,0.002417,0.001973,0.0
0212210963,2024,0.00591,0.11369,0.003115,0.004513,0.0
0256160621,2024,0.00589,0.39919,0.004662,0.005276,0.0
0160630149,2024,0.00504,0.00441,0.003115,0.004078,0.0
0422530155,2024,0.00595,0.10096,0.003115,0.004533,0.0
0240080710,2024,0.00587,0.09955,0.003115,0.004493,0.0
0272282115,2024,0.00586,0.16525,0.002417,0.004138,0.0
0318180204,2024,0.00586,0.10307,0.002417,0.004138,0.0
0274280945,2024,0.00586,0.19965,0.003115,0.004488,0.0
0438250810,2024,0.00585,0.10259,0.003115,0.004483,0.0
0426190301,2024,0.00587,0.10062,0.002417,0.004143,0.0
0232040438,2024,0.00761,0.29846,0.003321,0.005465,0.0
0319010414,2024,0.00588,0.10249,0.003115,0.004498,0.0
0410080730,2024,0.00821,0.10047,0.002417,0.005313,0.0
0404480724,2024,0.00592,0.20013,0.002417,0.004168,0.0
0445071209,2024,0.00586,0.29886,0.002619,0.004239,0.0
0243050725,2024,0.00589,0.3931,0.004662,0.005276,0.0
0259050507,2024,0.00589,0.10037,0.003115,0.004503,0.0
R336085,2024,0.02472,0.11762,0.003115,0.013918,0.0
0172010727,2024,0.0059,0.35765,0.004711,0.005306,0.0
0417100107,2024,0.00587,0.17804,0.003115,0.004493,0.0
0320020433,2024,0.12934,0.49685,0.009434,0.069387,0.0
0414131301,2024,0.00775,0.00296,0.003115,0.005433,0.0
0422380505,2024,0.00595,0.00079,0.0,0.002975,0.0
0415040311,2024,0.00588,0.12174,0.003115,0.004498,0.0
0147500124,2024,0.02657,0.45325,0.00916,0.017865,0.0
0215280702,2024,0.00587,0.30051,0.004711,0.005291,0.0
0208110613,2024,0.00753,0.20009,0.002417,0.004973,0.0
0227050606,2024,0.00593,0.10043,0.003115,0.004523,0.0
0206051314,2024,0.00752,0.00158,0.002417,0.004968,0.0
0218060110,2024,0.0059,0.20081,0.003115,0.004508,0.0
R411620,2024,0.00588,0.39946,0.004711,0.005296,0.0
0147530635,2024,0.00589,0.10401,0.002417,0.004153,0.0
0426191401,2024,0.08359,0.21986,0.002417,0.043003,0.0
0111110924,2024,0.0059,0.19048,0.002417,0.004158,0.0
0143400303,2024,0.00589,0.29675,0.002619,0.004254,0.0
0254130608,2024,0.12943,0.10077,0.003115,0.066273,0.0
0143550503,2024,0.00761,0.19953,0.003115,0.005363,0.0
0222031012,2024,0.00589,0.00163,0.003115,0.004503,0.0
0248120336,2024,0.12951,0.61778,0.125,0.127255,0.0
0221330738,2024,0.00584,0.30043,0.004711,0.005276,0.0
0414030417,2024,0.00587,0.29859,0.002619,0.004244,0.0
0160480413,2024,0.00589,0.47555,0.00916,0.007525,0.0
0252161815,2024,0.00588,0.10099,0.002417,0.004148,0.0
0209190207,2024,0.12936,0.19855,0.003115,0.066238,0.0
0431080553,2024,0.32817,0.00083,0.0,0.164085,0.0
0133010544,2024,0.12941,0.27337,0.002619,0.066014,0.0
0216070841,2024,0.12942,0.38018,0.004711,0.067066,0.0
0227000412,2024,0.00589,0.10025,0.003115,0.004503,0.0
0119110621,2024,0.00609,0.20005,0.002417,0.004253,0.0
0307020532,2024,0.00587,0.36892,0.004711,0.005291,0.0
0400100605,2024,0.00594,0.00103,0.003115,0.004528,0.0
0404070140,2024,0.0059,0.1006,0.002417,0.004158,0.0
R049944,2024,0.00589,0.4977,0.00916,0.007525,0.0
0318360311,2024,0.00586,0.00095,0.002417,0.004138,0.0
0239330113,2024,0.00586,0.2996,0.003321,0.00459,0.0
0242020403,2024,0.0059,0.20005,0.002417,0.004158,0.0
0417160514,2024,0.00588,0.13584,0.002417,0.004148,0.0
0168211015,2024,0.00593,0.09977,0.003115,0.004523,0.0
0240081526,2024,0.16862,0.00087,0.003115,0.085868,0.0
0233090107,2024,0.00589,0.47676,0.009434,0.007662,0.0
0162010901,2024,0.0078,0.00086,0.003115,0.005458,0.0
0326431320,2024,0.00586,0.2,0.003115,0.004488,0.0
0174280108,2024,0.00593,0.20175,0.003115,0.004523,0.0
0142470106,2024,0.15003,0.00082,0.0,0.075015,0.0
0266130805,2024,0.00589,0.18934,0.002417,0.004153,0.0
0168091006,2024,0.12885,0.10373,0.002417,0.065633,0.0
0225170233,2024,0.00589,0.10033,0.002417,0.004153,0.0
0259020505,2024,0.00589,0.29959,0.003321,0.004605,0.0
0241070715,2024,0.00588,0.39696,0.004711,0.005296,0.0
R078477,2024,0.00599,0.00103,0.003115,0.004553,0.0
0331500127,2024,0.00586,0.30448,0.002619,0.004239,0.0
0213750214,2024,0.00589,0.09594,0.003115,0.004503,0.0
0416300918,2024,0.00587,0.29953,0.003321,0.004595,0.0
0121250111,2024,0.00598,0.19983,0.003115,0.004548,0.0
0127580513,2024,0.00585,0.10006,0.003115,0.004483,0.0
0410250251,2024,0.00589,0.00079,0.0,0.002945,0.0
0250400621,2024,0.02078,0.00097,0.002417,0.011598,0.0
0256400112,2024,0.00586,0.46239,0.00916,0.00751,0.0
R331529,2024,0.02472,0.10062,0.002417,0.013568,0.0
0166111019,2024,0.00589,0.19995,0.003115,0.004503,0.0
0239281914,2024,0.00587,0.30127,0.002619,0.004244,0.0
0231110153,2024,0.00588,0.04303,0.002417,0.004148,0.0
0223121016,2024,0.0059,0.19945,0.003115,0.004508,0.0
0338000416,2024,0.00587,0.12722,0.003115,0.004493,0.0
0236030702,2024,0.00591,0.10034,0.002417,0.004163,0.0
0329000923,2024,0.00761,0.116,0.003115,0.005363,0.0
0143360205,2024,0.00595,0.19997,0.003115,0.004533,0.0
0241140709,2024,0.00591,0.20505,0.003115,0.004513,0.0
0264362959,2024,0.00587,0.2034,0.003115,0.004493,0.0
0236050602,2024,0.00591,0.28251,0.003321,0.004615,0.0
0414400836,2024,0.00591,0.29957,0.003321,0.004615,0.0
0209160126,2024,0.00589,0.10258,0.003115,0.004503,0.0
0154300202,2024,0.06926,0.00176,0.003115,0.036188,0.0
0223200817,2024,0.00588,0.00114,0.002417,0.004148,0.0
0443070418,2024,0.0059,0.30001,0.004711,0.005306,0.0
0402550803,2024,0.17824,0.79808,0.563758,0.370999,0.0
R580338,2024,0.08359,0.10138,0.002417,0.043003,0.0
0268260103,2024,0.00586,0.19922,0.003115,0.004488,0.0
0272281804,2024,0.00586,0.30123,0.004711,0.005286,0.0
0436252217,2024,0.00585,0.19962,0.002417,0.004133,0.0
0447280104,2024,0.00586,0.30042,0.002619,0.004239,0.0
0221191032,2024,0.00588,0.10335,0.003115,0.004498,0.0
0304521515,2024,0.00586,0.26596,0.003321,0.00459,0.0
0160380904,2024,0.00591,0.19932,0.003115,0.004513,0.0
0434300802,2024,0.00588,0.00103,0.003115,0.004498,0.0
0137440159,2024,0.00597,0.19961,0.002417,0.004193,0.0
0304521426,2024,0.00586,0.2074,0.003115,0.004488,0.0
0434190937,2024,0.00586,0.10052,0.002417,0.004138,0.0
0202100812,2024,0.0059,0.1999,0.002417,0.004158,0.0
0150580234,2024,0.00598,0.29958,0.003321,0.00465,0.0
0143400102,2024,0.00589,0.19999,0.002417,0.004153,0.0
0152440310,2024,0.00594,0.19985,0.003115,0.004528,0.0
0415570116,2024,0.00818,0.00095,0.003115,0.005648,0.0
0406481632,2024,0.00592,0.10038,0.002417,0.004168,0.0
0252280942,2024,0.00588,0.07226,0.003115,0.004498,0.0
0241330510,2024,0.00588,0.10856,0.003115,0.004498,0.0
0145550711,2024,0.02657,0.10065,0.003115,0.014843,0.0
0418230514,2024,0.00589,0.30906,0.002619,0.004254,0.0
0417160812,2024,0.00589,0.29934,0.002619,0.004254,0.0
0245210408,2024,0.00552,0.00141,0.002417,0.003968,0.0
0221020507,2024,0.06977,0.20051,0.003115,0.036443,0.0
0121480610,2024,0.00601,0.19989,0.002417,0.004213,0.0
0420300902,2024,0.00587,0.11334,0.002417,0.004143,0.0
0449190902,2024,0.00589,0.11463,0.003115,0.004503,0.0
0221150903,2024,0.00589,0.27484,0.002619,0.004254,0.0
0424193102,2024,0.00587,0.00122,0.002417,0.004143,0.0
0239431142,2024,0.00587,0.2005,0.002417,0.004143,0.0
0219180103,2024,0.03963,0.00189,0.002417,0.021023,0.0
0252402220,2024,0.02083,0.29735,0.002619,0.011724,0.0
0101530104,2024,0.04443,0.00084,0.002417,0.023423,0.0
0210800175,2024,0.00589,0.29949,0.002619,0.004254,0.0
R36957,2024,0.0065,0.11435,0.002417,0.004458,0.0
0235040538,2024,0.0059,0.00091,0.003115,0.004508,0.0
0172010629,2024,0.0059,0.10112,0.002417,0.004158,0.0
0216070703,2024,0.00589,0.3039,0.004711,0.005301,0.0
0202141003,2024,0.03662,0.00102,0.003115,0.019868,0.0
0258200329,2024,0.00153,0.19082,0.002417,0.001973,0.0
0135040519,2024,0.00588,0.41854,0.00916,0.00752,0.0
0242120320,2024,0.00588,0.00104,0.002417,0.004148,0.0
0170191104,2024,0.00153,0.20026,0.002417,0.001973,0.0
0260361001,2024,0.00586,0.1005,0.003115,0.004488,0.0
R42183,2024,0.02472,0.10099,0.003115,0.013918,0.0
0404440102,2024,0.07092,0.32273,0.004711,0.037816,0.0
0246160107,2024,0.0059,0.21727,0.002417,0.004158,0.0
0332032304,2024,0.00586,0.30506,0.002619,0.004239,0.0
R466061,2024,0.02472,0.00111,0.002417,0.013568,0.0
0236050914,2024,0.0059,0.19992,0.003115,0.004508,0.0
0404800307,2024,0.00589,0.47864,0.009434,0.007662,0.0
0418381057,2024,0.00588,0.00082,0.0,0.00294,0.0
0348310209,2024,0.00588,0.36046,0.004662,0.005271,0.0
0404480462,2024,0.00587,0.29399,0.002619,0.004244,0.0
0334130315,2024,0.00589,0.10069,0.002417,0.004153,0.0
0258400715,2024,0.00585,0.30012,0.004711,0.005281,0.0
R062815,2024,0.00598,0.14366,0.002417,0.004198,0.0
0145030905,2024,0.07004,0.0037,0.003115,0.036578,0.0
0428230407,2024,0.00587,0.20149,0.002417,0.004143,0.0
0264080415,2024,0.12951,0.20016,0.002417,0.065963,0.0
0443050108,2024,0.00586,0.00088,0.003115,0.004488,0.0
0430380104,2024,0.00587,0.28582,0.002619,0.004244,0.0
0201090302,2024,0.00592,0.09998,0.003115,0.004518,0.0
0213110225,2024,0.12959,0.23518,0.002417,0.066003,0.0
0218110604,2024,0.00753,0.10034,0.002417,0.004973,0.0
0237070501,2024,0.0059,0.00105,0.003115,0.004508,0.0
0147580202,2024,0.00587,0.16487,0.003115,0.004493,0.0
0419231107,2024,0.00587,0.19919,0.002417,0.004143,0.0
0221290722,2024,0.0059,0.10247,0.003115,0.004508,0.0
0100060717,2024,0.00605,0.19728,0.003115,0.004583,0.0
0231520103,2024,0.00588,0.50349,0.015385,0.010632,0.0
0320180815,2024,0.00586,0.10042,0.002417,0.004138,0.0
0240240904,2024,0.00589,0.10051,0.002417,0.004153,0.0
0412500404,2024,0.00588,0.10041,0.002417,0.004148,0.0
0241140104,2024,0.00588,0.10042,0.002417,0.004148,0.0
0440250519,2024,0.00585,0.10035,0.003115,0.004483,0.0
0166050830,2024,0.12893,0.48856,0.00916,0.069045,0.0
0414400847,2024,0.00591,0.10069,0.003115,0.004513,0.0
0418400408,2024,0.00588,0.10044,0.002417,0.004148,0.0
0424000318,2024,0.00587,0.29797,0.003321,0.004595,0.0
0241400208,2024,0.00586,0.10088,0.002417,0.004138,0.0
0443030335,2024,0.00586,0.00936,0.003115,0.004488,0.0
0241400204,2024,0.00586,0.10086,0.002417,0.004138,0.0
0302620202,2024,0.00587,0.10047,0.002417,0.004143,0.0
0229071110,2024,0.00588,0.10143,0.002417,0.004148,0.0
0438250112,2024,0.00585,0.10617,0.003115,0.004483,0.0
R503334,2024,0.02472,0.04861,0.002417,0.013568,0.0
0221360831,2024,0.00588,0.23463,0.002417,0.004148,0.0
0141600304,2024,0.00585,0.20063,0.002417,0.004133,0.0
0236091427,2024,0.0059,0.39966,0.004662,0.005281,0.0
0278201047,2024,0.00585,0.36776,0.004662,0.005256,0.0
0338031505,2024,0.00586,0.15284,0.003115,0.004488,0.0
0443032116,2024,0.00586,0.33214,0.004711,0.005286,0.0
0328010708,2024,0.00761,0.00157,0.002417,0.005013,0.0
0129130112,2024,0.00591,0.19912,0.002417,0.004163,0.0
0205081310,2024,0.0678,0.10107,0.002417,0.035108,0.0
0210140447,2024,0.00589,0.10255,0.002417,0.004153,0.0
0127580126,2024,0.00761,0.16014,0.002417,0.005013,0.0
0231110513,2024,0.00589,0.18406,0.003115,0.004503,0.0
0336080113,2024,0.00587,0.39247,0.004662,0.005266,0.0
0423010122,2024,0.02657,0.3569,0.004711,0.015641,0.0
0160090103,2024,0.00589,0.19912,0.002417,0.004153,0.0
0418100207,2024,0.00588,0.21061,0.003115,0.004498,0.0
R065200,2024,0.00598,0.10057,0.002417,0.004198,0.0
0233090979,2024,0.00753,0.13772,0.003115,0.005323,0.0
0224070230,2024,0.16892,0.0008,0.0,0.08446,0.0
0100081229,2024,0.12952,0.5897,0.027778,0.078649,0.0
0274200508,2024,0.12916,0.19978,0.002417,0.065788,0.0
0117280402,2024,0.00596,0.25959,0.002619,0.004289,0.0
R522431,2024,0.00587,0.49489,0.009434,0.007652,0.0
0259020907,2024,0.00589,0.39099,0.004662,0.005276,0.0
0145480807,2024,0.00587,0.0011,0.003115,0.004493,0.0
0221360509,2024,0.00501,0.00081,0.0,0.002505,0.0
0276180572,2024,0.31562,0.00084,0.003115,0.159368,0.0
R455334,2024,0.00589,0.27064,0.003321,0.004605,0.0
0223670304,2024,0.00586,0.10039,0.003115,0.004488,0.0
0438250926,2024,0.00586,0.29943,0.003321,0.00459,0.0
0443033005,2024,0.00586,0.15807,0.003115,0.004488,0.0
0141090527,2024,0.00589,0.20031,0.002417,0.004153,0.0
0141360205,2024,0.00594,0.19634,0.003115,0.004528,0.0
0141050505,2024,0.00594,0.10038,0.003115,0.004528,0.0
0336100114,2024,0.00589,0.10121,0.003115,0.004503,0.0
0229550104,2024,0.00586,0.10229,0.003115,0.004488,0.0
0158070268,2024,0.00588,0.29324,0.003321,0.0046,0.0
0310180744,2024,0.00585,0.29945,0.002619,0.004234,0.0
0262181037,2024,0.00586,0.17259,0.002417,0.004138,0.0
0225090817,2024,0.00587,0.20034,0.002417,0.004143,0.0
0113060407,2024,0.0059,0.29912,0.003321,0.00461,0.0
0214091012,2024,0.00591,0.10057,0.003115,0.004513,0.0
0280200701,2024,0.00588,0.2817,0.003321,0.0046,0.0
0308160316,2024,0.00588,0.20386,0.003115,0.004498,0.0
0224190624,2024,0.00589,0.30146,0.002619,0.004254,0.0
0445031213,2024,0.00586,0.29911,0.003321,0.00459,0.0
0434360906,2024,0.00594,0.19708,0.003115,0.004528,0.0
0221050512,2024,0.96413,0.89897,0.474286,0.719208,0.0
0252260820,2024,0.00591,0.29942,0.002619,0.004264,0.0
R470415,2024,0.00229,0.00097,0.003115,0.002703,0.0
0118040321,2024,0.00592,0.40706,0.00916,0.00754,0.0
0422190810,2024,0.00588,0.05596,0.003115,0.004498,0.0
R562510,2024,0.02472,0.00106,0.003115,0.013918,0.0
0422340122,2024,0.00588,0.2629,0.003321,0.0046,0.0
0445090305,2024,0.01981,0.00238,0.003115,0.011463,0.0
0256180314,2024,0.00588,0.19939,0.002417,0.004148,0.0
0221290321,2024,0.00588,0.00077,0.0,0.00294,0.0
R075172,2024,0.0059,0.00085,0.002417,0.004158,0.0
R090390,2024,0.00593,0.19987,0.003115,0.004523,0.0
0206041209,2024,0.00771,0.00081,0.0,0.003855,0.0
0415190706,2024,0.00588,0.19938,0.002417,0.004148,0.0
0115360116,2024,0.00606,0.39395,0.004711,0.005386,0.0
0424251218,2024,0.00586,0.001,0.002417,0.004138,0.0
0266361419,2024,0.00586,0.39618,0.004662,0.005261,0.0
0415041008,2024,0.00287,0.20007,0.003115,0.002993,0.0
0133380125,2024,0.00761,0.30464,0.002619,0.005114,0.0
0237100211,2024,0.12916,0.19186,0.002417,0.065788,0.0
0145500215,2024,0.00589,0.15731,0.002417,0.004153,0.0
0264161216,2024,0.00589,0.19667,0.002417,0.004153,0.0
0239161310,2024,0.00588,0.36877,0.004662,0.005271,0.0
0240030218,2024,0.0068,0.00132,0.003115,0.004958,0.0
0210120161,2024,0.00589,0.19298,0.002417,0.004153,0.0
0418120318,2024,0.14903,0.00078,0.0,0.074515,0.0
0229150423,2024,0.12887,0.0066,0.003115,0.065993,0.0
0424120212,2024,0.00587,0.49817,0.009434,0.007652,0.0
0239231319,2024,0.12925,0.3837,0.004711,0.066981,0.0
0432300624,2024,0.00588,0.38613,0.004662,0.005271,0.0
0141050214,2024,0.00591,0.0009,0.003115,0.004513,0.0
0418300633,2024,0.00587,0.38553,0.004662,0.005266,0.0
0237480317,2024,0.00586,0.30332,0.002619,0.004239,0.0
0332380915,2024,0.00586,0.36889,0.004662,0.005261,0.0
0158550202,2024,0.00589,0.3521,0.004711,0.005301,0.0
0426440441,2024,0.0059,0.00086,0.002417,0.004158,0.0
0143500205,2024,0.00587,0.19461,0.002417,0.004143,0.0
0206180819,2024,0.00588,0.10046,0.002417,0.004148,0.0
R066305,2024,0.12948,0.40117,0.009434,0.069457,0.0
0270001001,2024,0.00587,0.1999,0.003115,0.004493,0.0
0237140322,2024,0.00819,0.00084,0.003115,0.005653,0.0
0111070116,2024,0.00587,0.37222,0.004662,0.005266,0.0
0416110210,2024,0.00587,0.29968,0.002619,0.004244,0.0
0225690102,2024,0.00586,0.172,0.002417,0.004138,0.0
0123090125,2024,0.00602,0.00128,0.003115,0.004568,0.0
0222112105,2024,0.00587,0.19972,0.002417,0.004143,0.0
0233300304,2024,0.00592,0.22927,0.003321,0.00462,0.0
0123110502,2024,0.00592,0.40015,0.00916,0.00754,0.0
0168250322,2024,0.00592,0.29958,0.003321,0.00462,0.0
0241331303,2024,0.00586,0.38438,0.004711,0.005286,0.0
0320181030,2024,0.00587,0.09315,0.003115,0.004493,0.0
0416301408,2024,0.00587,0.20681,0.002417,0.004143,0.0
0418401311,2024,0.00587,0.29933,0.003321,0.004595,0.0
0270201304,2024,0.00586,0.29042,0.002619,0.004239,0.0
0210310204,2024,0.00525,0.00082,0.002417,0.003833,0.0
0428130788,2024,0.01981,0.00078,0.0,0.009905,0.0
0247300721,2024,0.00587,0.00148,0.003115,0.004493,0.0
0164051450,2024,0.00587,0.49782,0.00916,0.007515,0.0
0142041208,2024,0.0059,0.29981,0.004711,0.005306,0.0
0426150923,2024,0.00585,0.09835,0.003115,0.004483,0.0
0334331301,2024,0.00586,0.19967,0.002417,0.004138,0.0
0205550214,2024,0.00587,0.26681,0.002619,0.004244,0.0
0401070411,2024,0.0059,0.10087,0.002417,0.004158,0.0
R612978,2024,0.00952,0.03386,0.003115,0.006318,0.0
0427170606,2024,0.00586,0.29916,0.003321,0.00459,0.0
0206180307,2024,0.00589,0.12293,0.002417,0.004153,0.0
R454144,2024,0.02472,0.19934,0.003115,0.013918,0.0
0133530208,2024,0.00588,0.10247,0.003115,0.004498,0.0
0443031512,2024,0.00586,0.30333,0.002619,0.004239,0.0
0225050131,2024,0.0055,0.09332,0.003115,0.004308,0.0
0107180325,2024,0.00587,0.19859,0.003115,0.004493,0.0
0219060505,2024,0.04801,0.00088,0.003115,0.025563,0.0
0400100234,2024,0.0059,0.15942,0.003115,0.004508,0.0
0240240159,2024,0.00589,0.49896,0.00916,0.007525,0.0
0101140208,2024,0.00588,0.20057,0.002417,0.004148,0.0
0120060308,2024,0.0059,0.48899,0.009434,0.007667,0.0
0418301705,2024,0.00587,0.07095,0.003115,0.004493,0.0
0218500213,2024,0.0678,0.06672,0.002417,0.035108,0.0
0320021233,2024,0.12948,0.20328,0.002417,0.065948,0.0
0408481132,2024,0.00152,0.00079,0.0,0.00076,0.0
0147110171,2024,0.00588,0.49848,0.009434,0.007657,0.0
0266360816,2024,0.00586,0.27731,0.002619,0.004239,0.0
0348410242,2024,0.00586,0.09911,0.002417,0.004138,0.0
0266200718,2024,0.00586,0.20169,0.003115,0.004488,0.0
0145550407,2024,0.02657,0.40043,0.009434,0.018002,0.0
0438251105,2024,0.00585,0.19584,0.002417,0.004133,0.0
0172110403,2024,0.00711,0.00081,0.0,0.003555,0.0
R075170,2024,0.00589,0.10043,0.003115,0.004503,0.0
0426150156,2024,0.00586,0.10049,0.003115,0.004488,0.0
0232040911,2024,0.00588,0.20038,0.002417,0.004148,0.0
R470687,2024,0.02472,0.20011,0.003115,0.013918,0.0
0113280206,2024,0.00591,0.22456,0.002417,0.004163,0.0
0428150607,2024,0.00586,0.19966,0.003115,0.004488,0.0
0113380602,2024,0.0061,0.46093,0.00916,0.00763,0.0
0264031208,2024,0.00592,0.29949,0.003321,0.00462,0.0
0223200121,2024,0.00753,0.29934,0.002619,0.005074,0.0
0211200118,2024,0.00589,0.10137,0.003115,0.004503,0.0
0417200220,2024,0.00591,0.10717,0.002417,0.004163,0.0
0102070309,2024,0.00587,0.00313,0.003115,0.004493,0.0
0266200742,2024,0.00586,0.25973,0.002619,0.004239,0.0
0234070401,2024,0.00774,0.00093,0.003115,0.005428,0.0
0400100201,2024,0.00589,0.10049,0.002417,0.004153,0.0
0424480643,2024,0.00589,0.00131,0.003115,0.004503,0.0
0209070812,2024,0.0059,0.19993,0.003115,0.004508,0.0
0426441204,2024,0.0059,0.20513,0.003115,0.004508,0.0
0436340503,2024,0.00589,0.10041,0.003115,0.004503,0.0
0338130403,2024,0.02084,0.10888,0.002417,0.011628,0.0
0107360202,2024,0.00601,0.29931,0.002619,0.004314,0.0
0164031203,2024,0.00588,0.21072,0.003115,0.004498,0.0
0141600101,2024,0.02657,0.48751,0.00916,0.017865,0.0
0215360101,2024,0.00588,0.5209,0.027778,0.016829,0.0
0222120625,2024,0.26394,0.00085,0.002417,0.133178,0.0
0316100520,2024,0.00701,0.00088,0.003115,0.005063,0.0
R063009,2024,0.12947,0.48729,0.009434,0.069452,0.0
0210120901,2024,0.00589,0.10094,0.003115,0.004503,0.0
0125050134,2024,0.00595,0.2992,0.002619,0.004284,0.0
0434400202,2024,0.0059,0.10139,0.003115,0.004508,0.0
0402031205,2024,0.00591,0.00085,0.002417,0.004163,0.0
0268080611,2024,0.00589,0.28731,0.003321,0.004605,0.0
0138130225,2024,0.00587,0.09991,0.002417,0.004143,0.0
0249170345,2024,0.00681,0.10035,0.003115,0.004963,0.0
0400100806,2024,0.00589,0.22035,0.002417,0.004153,0.0
0202071012,2024,0.00583,0.10039,0.003115,0.004473,0.0
0416110212,2024,0.12922,0.19985,0.002417,0.065818,0.0
0266201303,2024,0.00586,0.09948,0.003115,0.004488,0.0
0302521010,2024,0.00587,0.16344,0.003115,0.004493,0.0
0312381532,2024,0.00587,0.10011,0.002417,0.004143,0.0
0334032417,2024,0.00587,0.20034,0.003115,0.004493,0.0
0330430509,2024,0.00586,0.40247,0.009434,0.007647,0.0
0270180301,2024,0.00586,0.20773,0.003115,0.004488,0.0
0162660120,2024,0.0059,0.40324,0.009434,0.007667,0.0
0268181001,2024,0.00586,0.20253,0.002417,0.004138,0.0
0404440610,2024,0.00153,0.00109,0.002417,0.001973,0.0
0413270108,2024,0.00588,0.19463,0.002417,0.004148,0.0
0424210731,2024,0.00153,0.18175,0.002417,0.001973,0.0
0250460206,2024,0.00587,0.20275,0.003115,0.004493,0.0
0222280401,2024,0.12974,0.23674,0.002417,0.066078,0.0
0145130443,2024,0.0059,0.30085,0.004711,0.005306,0.0
0330181053,2024,0.00586,0.1995,0.003115,0.004488,0.0
0210111002,2024,0.00587,0.30153,0.002619,0.004244,0.0
0133500421,2024,0.00588,0.20006,0.003115,0.004498,0.0
0324360105,2024,0.00761,0.00914,0.003115,0.005363,0.0
0424400923,2024,0.00588,0.29936,0.002619,0.004249,0.0
0434191323,2024,0.00587,0.10923,0.003115,0.004493,0.0
0414380121,2024,0.0059,0.49253,0.009434,0.007667,0.0
0406500124,2024,0.00592,0.04914,0.002417,0.004168,0.0
0143480101,2024,0.00587,0.40598,0.009434,0.007652,0.0
0205071005,2024,0.00779,0.00105,0.002417,0.005103,0.0
0412101002,2024,0.00587,0.44942,0.00916,0.007515,0.0
0248100106,2024,0.00547,0.00081,0.0,0.002735,0.0
0250281329,2024,0.00588,0.20111,0.003115,0.004498,0.0
0116000216,2024,0.00594,0.19998,0.002417,0.004178,0.0
0204131901,2024,0.02472,0.1015,0.002417,0.013568,0.0
R540342,2024,0.02472,0.10073,0.003115,0.013918,0.0
0211180843,2024,0.00588,0.1999,0.002417,0.004148,0.0
0334032413,2024,0.00587,0.1135,0.002417,0.004143,0.0
0107140205,2024,0.00586,0.12721,0.002417,0.004138,0.0
0239060512,2024,0.00588,0.27158,0.003321,0.0046,0.0
0402231572,2024,0.0059,0.38115,0.004711,0.005306,0.0
0438252121,2024,0.00585,0.2995,0.002619,0.004234,0.0
