CASE_NUMBER,Meeting_Date,vote_yes,vote_no,nay_members,matched
C14-2014-0186,2015-08-13T00:00:00.000,,,,False
C14-2012-0033,2012-08-16T00:00:00.000,,,,False
NPA-2014-0016.01,2015-04-16T00:00:00.000,,,,False
C14-2016-0085,2017-01-26T00:00:00.000,,,,False
C14-2011-0109,2011-11-10T00:00:00.000,,,,False
C14-2014-0027,2014-08-07T00:00:00.000,,,,False
C14-2017-0074,2018-05-10T00:00:00.000,,,,False
NPA-2016-0022.01,2017-03-02T00:00:00.000,,,,False
C14-2019-0027,2019-06-20T00:00:00.000,,,,False
C14-2019-0091,2019-09-19T00:00:00.000,,,,False
C14-2017-0066,2018-12-13T00:00:00.000,,,,False
NPA-2014-0003.01,2014-03-20T00:00:00.000,,,,False
C14-2010-0100,2010-11-18T00:00:00.000,7.0,0.0,,True
C14-2007-0087,2018-09-20T00:00:00.000,,,,False
C14-2010-0207,2011-03-03T00:00:00.000,,,,False
C14-2018-0132,2019-01-31T00:00:00.000,,,,False
C14-2013-0031,2013-08-22T00:00:00.000,,,,False
C14-2010-0024,2010-10-28T00:00:00.000,,,,False
C14-2010-0127,2011-12-08T00:00:00.000,,,,False
NPA-2013-0025.01,2013-10-17T00:00:00.000,6.0,1.0,Morrison voted Nay,True
C14-2010-0140,2011-03-03T00:00:00.000,,,,False
C14-2019-0006,2019-06-20T00:00:00.000,11.0,0.0,,True
C14-2014-0019,2014-08-28T00:00:00.000,6.0,1.0,Morrison,True
C14-2018-0112,2019-03-28T00:00:00.000,,,,False
C14-2012-0022,2012-09-27T00:00:00.000,,,,False
NPA-2015-0005.02,2015-10-08T00:00:00.000,,,,False
C14-2011-0141,2012-04-26T00:00:00.000,5.0,2.0,"Lee Leffingwell, Tovo",True
C14-2015-0054,2015-08-13T00:00:00.000,11.0,0.0,,True
C14-2014-0082,2014-10-16T00:00:00.000,7.0,0.0,,True
C14-2015-0091,2015-11-12T00:00:00.000,,,,False
C14-2016-0114,2016-12-08T00:00:00.000,,,,False
C14-2010-0146,2010-11-04T00:00:00.000,,,,False
C14-2019-0102,2019-12-05T00:00:00.000,,,,False
C14H-2012-0009,2012-11-01T00:00:00.000,,,,False
C14-2019-0108,2020-03-12T00:00:00.000,,,,False
NPA-2011-0015.01,2011-12-08T00:00:00.000,,,,False
NPA-2018-0005.01,2020-03-26T00:00:00.000,,,,False
C14-2013-0060,2013-10-24T00:00:00.000,7.0,0.0,,True
NPA-2016-0010.02,2016-09-22T00:00:00.000,10.0,0.0,,True
C14-2016-0039,2017-03-23T00:00:00.000,11.0,0.0,,True
C14-2012-0053,2012-08-02T00:00:00.000,,,,False
C14-2016-0051,2017-02-16T00:00:00.000,,,,False
C14-2016-0130,2017-03-02T00:00:00.000,,,,False
C14-2016-0106,2017-04-13T00:00:00.000,,,,False
C14-2010-0174,2010-12-16T00:00:00.000,,,,False
NPA-2012-0013.01,2012-08-16T00:00:00.000,,,,False
C14-2017-0058,2017-08-17T00:00:00.000,,,,False
C14-2011-0094,2011-10-20T00:00:00.000,,,,False
C14-2016-0039,2016-12-08T00:00:00.000,11.0,0.0,,True
NPA-2016-0005.03,2017-06-22T00:00:00.000,10.0,1.0,( Tovo ),True
C14-2019-0035,2019-05-23T00:00:00.000,,,,False
C14-2014-0157,2015-02-12T00:00:00.000,7.0,4.0,"Tovo, Houston, Kitchen, Pool",True
C14-2017-0004,2018-08-09T00:00:00.000,,,,False
NPA-2015-0014.01,2016-02-11T00:00:00.000,11.0,0.0,,True
C14-2015-0093,2015-11-12T00:00:00.000,,,,False
C14-2015-0080,2015-09-17T00:00:00.000,11.0,0.0,,True
C14-2016-0069,2016-11-10T00:00:00.000,,,,False
C14-2013-0027,2013-10-24T00:00:00.000,7.0,0.0,,True
C14-2016-0096,2017-01-26T00:00:00.000,,,,False
C14-2011-0047,2012-01-26T00:00:00.000,,,,False
C14-2010-0096,2010-08-26T00:00:00.000,7.0,0.0,,True
C14-2016-0021,2018-06-14T00:00:00.000,,,,False
C14-2015-0100,2015-12-10T00:00:00.000,,,,False
C14-2018-0130,2019-03-28T00:00:00.000,,,,False
C14-2015-0117,2016-04-14T00:00:00.000,10.0,0.0,,True
C14-2017-0089,2017-09-28T00:00:00.000,,,,False
C14-2015-0086,2015-11-12T00:00:00.000,,,,False
C14-2015-0001,2015-08-13T00:00:00.000,11.0,0.0,,True
C14-2014-0015,2014-06-12T00:00:00.000,,,,False
C14-2017-0042,2017-10-19T00:00:00.000,8.0,3.0,,True
C14-2016-0002,2016-03-24T00:00:00.000,,,,False
C14-03-0116.03,2016-05-12T00:00:00.000,,,,False
C14-2017-0057,2017-08-03T00:00:00.000,,,,False
C14-2010-0087,2012-06-07T00:00:00.000,7.0,0.0,,True
C14H-2014-0007,2014-09-25T00:00:00.000,6.0,1.0,Martinez,True
NPA-2014-0011.01,2014-08-28T00:00:00.000,,,,False
C14-2013-0091,2013-12-12T00:00:00.000,,,,False
C14-2012-0060,2013-01-31T00:00:00.000,,,,False
C14-2010-0048,2010-08-26T00:00:00.000,7.0,0.0,,True
C14-2010-0065,2010-12-16T00:00:00.000,,,,False
C14-2014-0100,2014-10-02T00:00:00.000,7.0,0.0,,True
C14-2012-0087,2012-09-27T00:00:00.000,,,,False
NPA-2017-0018.01,2020-01-23T00:00:00.000,,,,False
NPA-2015-0005.04,2016-11-10T00:00:00.000,9.0,1.0,Tovo ; Troxclair was off the dais,True
NPA-2017-0016.03,2018-08-09T00:00:00.000,,,,False
C814-2009-0139.02,2011-12-15T00:00:00.000,,,,False
C14-2011-0114,2011-11-03T00:00:00.000,,,,False
NPA-2017-0016.05,2018-09-20T00:00:00.000,,,,False
NPA-2017-0029.01,2018-02-01T00:00:00.000,,,,False
C14-2019-0041,2019-06-20T00:00:00.000,,,,False
NPA-2011-0025.02,2011-09-22T00:00:00.000,,,,False
C14-2016-0041,2017-01-26T00:00:00.000,10.0,0.0,,True
C14-2017-0121,2018-04-26T00:00:00.000,,,,False
C14-2014-0038,2014-08-07T00:00:00.000,,,,False
C14-2019-0121,2019-11-14T00:00:00.000,,,,False
C14-2012-0053,2012-09-27T00:00:00.000,,,,False
C14-2017-0028,2017-12-07T00:00:00.000,,,,False
NPA-2019-0007.01,2020-01-23T00:00:00.000,,,,False
C14-2015-0122,2015-12-10T00:00:00.000,,,,False
C14-2009-0093,2010-08-26T00:00:00.000,,,,False
C14-2016-0069,2016-10-13T00:00:00.000,,,,False
C14H-2011-0002,2014-12-11T00:00:00.000,,,,False
C14-2013-0158,2014-09-25T00:00:00.000,7.0,0.0,,True
C14-2010-0024,2010-09-23T00:00:00.000,,,,False
C14-2015-0160,2016-08-11T00:00:00.000,11.0,0.0,,True
C14-2018-0026,2019-10-17T00:00:00.000,9.0,2.0,"Garza, Casar",True
C14-2014-0118,2014-09-25T00:00:00.000,7.0,0.0,,True
C14H-2016-0053,2017-03-23T00:00:00.000,,,,False
C14-2014-0025,2014-05-22T00:00:00.000,6.0,1.0,Tovo,True
NPA-2012-0021.02,2013-05-09T00:00:00.000,,,,False
NPA-2015-0023.01,2016-05-12T00:00:00.000,,,,False
C14-2013-0081,2014-08-28T00:00:00.000,,,,False
C14H-2015-0001,2015-08-13T00:00:00.000,,,,False
C14-2016-0069,2017-05-04T00:00:00.000,,,,False
C14-2010-0122,2010-09-23T00:00:00.000,,,,False
C14-2018-0027,2019-08-08T00:00:00.000,9.0,2.0,"Garza, Casar",True
NPA-2016-0005.04,2018-08-09T00:00:00.000,,,,False
C14-2014-0185,2015-02-26T00:00:00.000,,,,False
C14-2014-0117,2014-12-11T00:00:00.000,7.0,0.0,,True
C14-2015-0108,2015-12-10T00:00:00.000,,,,False
C14-2008-0159,2012-06-07T00:00:00.000,,,,False
C14-2011-0145,2012-01-12T00:00:00.000,,,,False
C14-2011-0058,2011-09-22T00:00:00.000,7.0,0.0,,True
NPA-2016-0016.01,2017-08-17T00:00:00.000,,,,False
C14-2011-0080,2011-10-20T00:00:00.000,7.0,0.0,,True
C814-2008-0087,2014-02-13T00:00:00.000,5.0,2.0,"( Leffingwell, Morrison voted Nay)",True
NPA-2017-0021.01,2019-04-11T00:00:00.000,,,,False
C14-2012-0121,2012-12-06T00:00:00.000,,,,False
C14-2010-0015,2010-09-30T00:00:00.000,,,,False
C14-2018-0039,2018-09-20T00:00:00.000,,,,False
C14-2011-0165,2012-08-02T00:00:00.000,,,,False
C14-2011-0055,2012-01-12T00:00:00.000,,,,False
C14-2018-0155,2019-11-14T00:00:00.000,,,,False
C14-2009-0089,2010-08-26T00:00:00.000,7.0,0.0,,True
C14-2012-0130,2013-02-28T00:00:00.000,,,,False
C14-2013-0063,2013-08-22T00:00:00.000,,,,False
C14-2016-0050,2017-01-26T00:00:00.000,,,,False
NPA-2013-0025.02,2013-10-03T00:00:00.000,,,,False
C14-2013-0011,2013-05-09T00:00:00.000,,,,False
C14H-2014-0014,2015-06-11T00:00:00.000,,,,False
C14-2015-0050,2015-10-01T00:00:00.000,11.0,0.0,,True
C14-2014-0135,2015-06-11T00:00:00.000,,,,False
C14-2016-0107,2016-12-08T00:00:00.000,,,,False
C14-2010-0112,2010-10-14T00:00:00.000,,,,False
C14-2015-0101,2015-12-10T00:00:00.000,,,,False
C14-2011-0093,2012-01-12T00:00:00.000,,,,False
C14-2015-0114,2016-06-16T00:00:00.000,,,,False
C14-2012-0097,2012-12-06T00:00:00.000,,,,False
C14-2018-0042,2018-10-18T00:00:00.000,,,,False
C14-2017-0122,2017-12-07T00:00:00.000,,,,False
C14-2015-0070,2015-08-13T00:00:00.000,,,,False
C14-2011-0169,2012-03-22T00:00:00.000,,,,False
C14-2008-0159,2012-08-16T00:00:00.000,,,,False
C14-2011-0141,2012-05-24T00:00:00.000,5.0,2.0,"Lee Leffingwell, Tovo",True
NPA-2019-0020.04,2019-12-05T00:00:00.000,11.0,0.0,,True
C14-2017-0042,2017-10-05T00:00:00.000,8.0,3.0,,True
NPA-2016-0016.04,2017-08-17T00:00:00.000,,,,False
C14-2016-0077,2017-01-26T00:00:00.000,,,,False
NPA-2014-0020.01,2014-10-02T00:00:00.000,,,,False
C14-2012-0113,2013-02-28T00:00:00.000,,,,False
C14-2011-0121,2012-02-09T00:00:00.000,,,,False
C14-2010-0127,2010-12-16T00:00:00.000,,,,False
NPA-2014-0011.01,2014-10-16T00:00:00.000,,,,False
C14-2014-0107,2014-08-28T00:00:00.000,7.0,0.0,,True
C14-2013-0005,2013-08-22T00:00:00.000,,,,False
NPA-2018-0016.02,2018-11-01T00:00:00.000,,,,False
C14-2019-0142,2020-02-06T00:00:00.000,,,,False
C14-2014-0193,2015-11-12T00:00:00.000,10.0,0.0,,True
C14-2016-0134,2017-10-05T00:00:00.000,10.0,0.0,,True
C14-2017-0073,2017-08-31T00:00:00.000,,,,False
C14-2019-0007,2019-08-08T00:00:00.000,,,,False
C14-2018-0081,2018-10-18T00:00:00.000,,,,False
C14-2014-0181,2015-05-14T00:00:00.000,,,,False
NPA-2013-0025.01,2013-09-26T00:00:00.000,6.0,1.0,Morrison voted Nay,True
C14-2014-0037,2014-06-12T00:00:00.000,,,,False
C14-2016-0014,2016-05-12T00:00:00.000,,,,False
C814-2014-0120,2017-02-16T00:00:00.000,,,,False
NPA-2018-0016.01,2018-11-01T00:00:00.000,,,,False
C14-2010-0017,2010-08-05T00:00:00.000,5.0,2.0,"(Riley, Morrison voted Nay)",True
NPA-2017-0021.01,2019-06-20T00:00:00.000,,,,False
C14-2010-0174,2011-03-03T00:00:00.000,,,,False
NPA-2010-0021.03.SH,2011-02-10T00:00:00.000,,,,False
C14-2018-0094,2018-11-01T00:00:00.000,,,,False
C14-2019-0165,2020-02-20T00:00:00.000,11.0,0.0,,True
C14-2016-0079,2018-03-01T00:00:00.000,,,,False
C14-2019-0057,2019-06-20T00:00:00.000,,,,False
NPA-2013-0012.01,2013-11-21T00:00:00.000,,,,False
C14-2016-0079,2017-08-31T00:00:00.000,,,,False
C14-2012-0146.SH,2013-03-28T00:00:00.000,,,,False
C14-2019-0074,2019-06-20T00:00:00.000,,,,False
C14-2015-0151,2016-02-11T00:00:00.000,,,,False
C14-2016-0049,2016-10-13T00:00:00.000,,,,False
C14-2017-0025,2017-06-15T00:00:00.000,,,,False
NPA-2012-0018.07,2012-09-27T00:00:00.000,,,,False
C14-2013-0032,2013-08-08T00:00:00.000,,,,False
C14-2014-0136,2015-04-16T00:00:00.000,11.0,0.0,,True
NPA-2012-0025.01,2012-06-28T00:00:00.000,,,,False
C14-2016-0032,2016-09-22T00:00:00.000,11.0,0.0,,True
C14-2010-0114,2010-11-04T00:00:00.000,,,,False
C14-2014-0052,2014-06-26T00:00:00.000,,,,False
NPA-2016-0010.02,2016-11-10T00:00:00.000,10.0,0.0,,True
C814-2017-0001,2018-04-26T00:00:00.000,,,,False
C14-2019-0033,2019-04-11T00:00:00.000,,,,False
C14-2013-0025,2013-08-08T00:00:00.000,,,,False
C14-2016-0057,2016-08-11T00:00:00.000,10.0,0.0,,True
C14-2018-0117,2019-01-31T00:00:00.000,,,,False
C14-2012-0100,2013-04-25T00:00:00.000,,,,False
C14H-2010-0031,2011-01-27T00:00:00.000,,,,False
C14-2010-0132,2010-10-14T00:00:00.000,,,,False
NPA-2011-0019.01,2011-11-10T00:00:00.000,,,,False
C14-2017-0048,2017-08-31T00:00:00.000,,,,False
C14-2018-0065,2019-04-11T00:00:00.000,,,,False
C14-2016-0087,2016-12-08T00:00:00.000,,,,False
C14-2008-0220,2010-11-18T00:00:00.000,,,,False
C14-2011-0151,2012-01-12T00:00:00.000,,,,False
NPA-2013-0019.01,2014-01-30T00:00:00.000,,,,False
C14-2012-0083,2013-04-11T00:00:00.000,,,,False
C14H-2010-0026,2011-02-10T00:00:00.000,,,,False
C814-89-0006.05,2014-08-28T00:00:00.000,,,,False
C14-2014-0164,2014-12-11T00:00:00.000,,,,False
C814-2014-0120,2016-11-10T00:00:00.000,,,,False
NPA-2011-0008.01,2011-11-10T00:00:00.000,,,,False
C14-2014-0007,2014-04-17T00:00:00.000,,,,False
C14-2013-0089,2013-12-12T00:00:00.000,,,,False
C14-2013-0098,2013-09-26T00:00:00.000,,,,False
C14-2016-0117,2016-12-15T00:00:00.000,,,,False
C14-2010-0075,2010-07-29T00:00:00.000,,,,False
C14-2010-0099,2010-09-30T00:00:00.000,,,,False
NPA-2016-0016.01,2017-11-09T00:00:00.000,,,,False
NPA-2015-0016.01,2015-11-12T00:00:00.000,,,,False
C14-2015-0086,2016-03-24T00:00:00.000,,,,False
C14-2012-0065,2012-08-16T00:00:00.000,,,,False
C14-2013-0136,2014-03-06T00:00:00.000,,,,False
C14-2019-0124,2020-01-23T00:00:00.000,,,,False
C14-2012-0094,2012-11-01T00:00:00.000,,,,False
C14-2019-0011,2019-06-20T00:00:00.000,,,,False
C14-2012-0028,2013-04-25T00:00:00.000,,,,False
NPA-2012-0005.04,2013-03-28T00:00:00.000,,,,False
C14-72-204,2019-10-17T00:00:00.000,,,,False
C814-2017-0001,2018-03-08T00:00:00.000,,,,False
C14-2015-0112,2016-03-03T00:00:00.000,,,,False
C14-2015-0114,2015-12-10T00:00:00.000,,,,False
C14-2016-0065,2016-12-15T00:00:00.000,,,,False
C14-2018-0094,2018-11-15T00:00:00.000,,,,False
C14-2014-0135,2015-02-12T00:00:00.000,,,,False
NPA-2015-0017.01,2015-11-12T00:00:00.000,9.0,0.0,,True
C14-2016-0069,2016-12-08T00:00:00.000,,,,False
C14-2012-0114,2012-12-06T00:00:00.000,,,,False
C14-2014-0197,2015-02-26T00:00:00.000,,,,False
C14-2016-0136,2018-05-10T00:00:00.000,,,,False
C14-2008-0159,2013-01-31T00:00:00.000,,,,False
C14-2013-0086,2013-10-24T00:00:00.000,7.0,0.0,,True
NPA-2018-0021.03,2019-02-21T00:00:00.000,,,,False
C14-2016-0130,2017-04-06T00:00:00.000,,,,False
C14-2015-0022,2015-08-13T00:00:00.000,,,,False
NPA-2011-0016.01,2011-11-03T00:00:00.000,,,,False
C14-2017-0067,2018-03-01T00:00:00.000,,,,False
C14-2012-0026,2012-05-24T00:00:00.000,,,,False
C14-2011-0011,2011-05-12T00:00:00.000,,,,False
C14-2019-0138,2020-03-12T00:00:00.000,,,,False
C14-2008-0159,2012-08-02T00:00:00.000,,,,False
C814-2015-0074,2016-10-20T00:00:00.000,8.0,2.0,"Houston, Tovo ; Troxclair was off the dais",True
C14-2012-0006,2012-06-14T00:00:00.000,7.0,0.0,,True
C14-2019-0100,2020-01-23T00:00:00.000,,,,False
C14-2012-0086,2012-09-27T00:00:00.000,,,,False
C14-2018-0004,2019-04-25T00:00:00.000,,,,False
C14-2010-0101,2011-01-13T00:00:00.000,,,,False
C14-2014-0096,2015-04-16T00:00:00.000,,,,False
C14-2014-0114,2014-12-11T00:00:00.000,,,,False
C14-2014-0171,2015-04-16T00:00:00.000,,,,False
C14-2016-0065,2017-02-09T00:00:00.000,,,,False
C14-2018-0155,2019-10-03T00:00:00.000,,,,False
C14H-2017-0038,2017-06-22T00:00:00.000,7.0,2.0,"; Casar, Flannigan ; Renteria was off the dais; Troxclair was absent",True
C14-2012-0031,2012-09-27T00:00:00.000,,,,False
NPA-2012-0026.02,2012-12-06T00:00:00.000,,,,False
NPA-2019-0005.01,2019-06-20T00:00:00.000,,,,False
NPA-2017-0016.02,2018-08-23T00:00:00.000,10.0,1.0,with Renteria,True
C14-2013-0070,2013-12-12T00:00:00.000,,,,False
C14-2016-0121,2017-05-18T00:00:00.000,,,,False
C14-2010-0078,2010-09-23T00:00:00.000,,,,False
C14-2010-0117,2010-11-04T00:00:00.000,,,,False
C14-2013-0042,2013-06-06T00:00:00.000,7.0,0.0,,True
C14-2017-0132,2018-05-24T00:00:00.000,,,,False
C14-2011-0010,2011-04-28T00:00:00.000,,,,False
C14-2014-0178,2015-01-29T00:00:00.000,11.0,0.0,,True
NPA-2012-0018.02,2012-12-06T00:00:00.000,,,,False
C14-2017-0100,2019-03-07T00:00:00.000,,,,False
C14H-2010-0026,2011-01-27T00:00:00.000,,,,False
C14H-2010-0005,2010-08-19T00:00:00.000,5.0,2.0,"(Cole, Spelman off-dais)",True
NPA-2018-0025.01,2018-12-13T00:00:00.000,,,,False
C814-2007-0009.01,2014-06-12T00:00:00.000,,,,False
C14-2010-0143,2011-01-13T00:00:00.000,,,,False
C14-2019-0127,2019-12-05T00:00:00.000,,,,False
C14-2018-0064,2019-03-07T00:00:00.000,,,,False
C14-2015-0062,2016-02-11T00:00:00.000,,,,False
C14-2012-0108,2012-12-13T00:00:00.000,,,,False
C14-2012-0146.SH,2013-03-07T00:00:00.000,,,,False
C14-2012-0063,2012-09-27T00:00:00.000,5.0,1.0,Riley ; Martinez was off the dais,True
C14-2016-0135,2018-02-01T00:00:00.000,,,,False
C14-2011-0131,2012-03-08T00:00:00.000,,,,False
NPA-2015-0017.01,2015-10-01T00:00:00.000,9.0,0.0,,True
C14-2014-0157,2015-01-29T00:00:00.000,7.0,4.0,"Tovo, Houston, Kitchen, Pool",True
C14-2017-0007,2017-05-04T00:00:00.000,,,,False
NPA-2017-0018.01,2019-12-05T00:00:00.000,,,,False
C14-2011-0054,2012-01-26T00:00:00.000,,,,False
C14-2017-0100,2018-06-14T00:00:00.000,,,,False
C14-2012-0002,2012-06-28T00:00:00.000,,,,False
C14-2018-0024,2018-09-20T00:00:00.000,,,,False
C14-2011-0066,2012-12-06T00:00:00.000,,,,False
C14-2018-0077,2018-11-29T00:00:00.000,,,,False
C14H-2018-0103,2019-01-31T00:00:00.000,,,,False
C14-2012-0070,2012-09-27T00:00:00.000,,,,False
C14-2010-0107,2010-10-28T00:00:00.000,,,,False
C14-2018-0034,2018-08-09T00:00:00.000,,,,False
C14-2018-0090,2019-01-31T00:00:00.000,,,,False
C14-2017-0116,2018-09-20T00:00:00.000,,,,False
C14-2017-0043,2017-06-15T00:00:00.000,,,,False
C14-2015-0083,2017-03-23T00:00:00.000,,,,False
C14-2020-0019,2020-04-23T00:00:00.000,,,,False
C14-2019-0100,2019-11-14T00:00:00.000,,,,False
C14-2018-0080,2019-06-20T00:00:00.000,10.0,0.0,,True
C14-2012-0028,2012-08-16T00:00:00.000,,,,False
C14-2018-0083,2018-11-29T00:00:00.000,10.0,0.0,,True
C14-2012-0077,2012-10-11T00:00:00.000,,,,False
C14-2015-0154,2016-04-14T00:00:00.000,10.0,0.0,,True
C14H-2009-0067,2010-08-05T00:00:00.000,5.0,2.0,"(Cole, Spelman off-dais)",True
C14-2017-0028,2017-12-14T00:00:00.000,,,,False
C14-2014-0064,2014-06-12T00:00:00.000,,,,False
C14-2017-0130,2018-05-10T00:00:00.000,,,,False
C14-2016-0134,2017-03-02T00:00:00.000,10.0,0.0,,True
C14-2011-0070,2011-08-25T00:00:00.000,,,,False
C14-2011-0088,2012-02-09T00:00:00.000,,,,False
C14-2013-0087,2013-12-12T00:00:00.000,,,,False
C14-2013-0054,2013-08-08T00:00:00.000,,,,False
C14-2019-0082,2020-02-06T00:00:00.000,11.0,0.0,,True
C14-2018-0079,2018-11-29T00:00:00.000,,,,False
NPA-2018-0021.01,2019-05-23T00:00:00.000,,,,False
C814-2012-0160,2013-04-25T00:00:00.000,5.0,2.0,"Morrison, Tovo",True
C14-2015-0023,2015-08-13T00:00:00.000,,,,False
C14H-2013-0008,2013-12-12T00:00:00.000,,,,False
C14-2019-0004,2019-04-11T00:00:00.000,,,,False
C14-2012-0067,2014-03-20T00:00:00.000,,,,False
C14-2020-0007,2020-04-09T00:00:00.000,,,,False
C14-2018-0092,2018-11-15T00:00:00.000,,,,False
C14-2016-0050,2016-12-15T00:00:00.000,,,,False
C14-2015-0131,2015-10-15T00:00:00.000,,,,False
C14-2014-0135,2014-11-06T00:00:00.000,,,,False
C14-2017-0020,2017-08-03T00:00:00.000,,,,False
C14-2016-0077,2016-12-01T00:00:00.000,,,,False
C14-2016-0079,2017-11-09T00:00:00.000,,,,False
C14-2014-0009,2014-05-01T00:00:00.000,7.0,0.0,,True
C14H-2019-0065,2019-09-19T00:00:00.000,,,,False
C14-2010-0087,2010-10-14T00:00:00.000,7.0,0.0,,True
C14-2010-0039,2010-07-29T00:00:00.000,5.0,1.0,(Morrison voted Nay; Cole off the dais),True
C14-2015-0011,2015-04-16T00:00:00.000,,,,False
NPA-2011-0016.02,2012-01-12T00:00:00.000,,,,False
C14-2018-0098,2019-01-31T00:00:00.000,,,,False
C14-2010-0103,2010-10-28T00:00:00.000,,,,False
C14-2015-0073,2015-11-12T00:00:00.000,,,,False
C14-2019-0092,2019-10-03T00:00:00.000,,,,False
C14-2017-0094,2018-08-23T00:00:00.000,,,,False
C14-2014-0088,2014-10-23T00:00:00.000,,,,False
NPA-2017-0016.03,2019-05-09T00:00:00.000,,,,False
NPA-2012-0018.08,2012-06-28T00:00:00.000,,,,False
C14-2014-0037,2014-08-07T00:00:00.000,,,,False
C14H-2012-0005,2013-01-31T00:00:00.000,,,,False
C14-2011-0040,2011-07-28T00:00:00.000,,,,False
NPA-2019-0005.02,2019-06-20T00:00:00.000,,,,False
C14-2014-0161,2014-12-11T00:00:00.000,,,,False
C14-2017-0064,2017-11-02T00:00:00.000,,,,False
C14-2015-0033,2015-05-14T00:00:00.000,,,,False
C814-2012-0163,2016-02-11T00:00:00.000,8.0,0.0,,True
C14-2010-0109,2010-11-18T00:00:00.000,,,,False
C14-2018-0125,2019-01-31T00:00:00.000,,,,False
NPA-2014-0016.01,2015-02-26T00:00:00.000,,,,False
C14-2016-0043,2016-10-13T00:00:00.000,10.0,0.0,,True
C14-2009-0106,2010-03-25T00:00:00.000,,,,False
NPA-2012-0021.02,2012-12-06T00:00:00.000,,,,False
C14-2011-0158,2012-03-22T00:00:00.000,6.0,0.0,,True
C14-2014-0198,2016-08-04T00:00:00.000,,,,False
C14-2012-0109,2013-04-11T00:00:00.000,,,,False
C14-2010-0199,2011-05-12T00:00:00.000,,,,False
C14-2017-0051,2017-12-14T00:00:00.000,,,,False
C14-2012-0037,2012-05-24T00:00:00.000,,,,False
C14-2016-0049,2016-12-15T00:00:00.000,,,,False
C14-2013-0064,2013-08-29T00:00:00.000,6.0,1.0,,True
C14H-2010-0039,2010-12-16T00:00:00.000,,,,False
C14-2017-0002,2017-08-03T00:00:00.000,,,,False
C14-2018-0069,2018-08-30T00:00:00.000,10.0,0.0,,True
NPA-2010-0014.01,2010-12-09T00:00:00.000,,,,False
C14-2012-0051,2012-08-02T00:00:00.000,,,,False
C14-2017-0084,2018-05-10T00:00:00.000,,,,False
C14-2019-0054,2019-06-06T00:00:00.000,,,,False
C14-86-103,2015-11-12T00:00:00.000,,,,False
NPA-2012-0025.01,2012-04-26T00:00:00.000,,,,False
C14-2011-0058,2011-10-06T00:00:00.000,7.0,0.0,,True
C14-2014-0010,2014-03-27T00:00:00.000,,,,False
C14-2014-0198,2015-11-12T00:00:00.000,,,,False
C14H-2010-0001,2010-08-05T00:00:00.000,5.0,2.0,"(Cole, Spelman off the dais)",True
C14-2019-0160,2020-02-20T00:00:00.000,,,,False
C14-2011-0072,2011-09-22T00:00:00.000,,,,False
C14-2015-0112,2015-12-10T00:00:00.000,,,,False
C14-2014-0114,2015-02-12T00:00:00.000,,,,False
C14-2011-0159,2012-01-12T00:00:00.000,,,,False
C14-2008-0159,2013-04-25T00:00:00.000,,,,False
C14-2017-0013,2017-08-31T00:00:00.000,,,,False
NPA-2016-0021.01,2016-12-08T00:00:00.000,,,,False
NPA-2014-0009.01,2015-02-12T00:00:00.000,,,,False
C14-2014-0158,2015-01-29T00:00:00.000,,,,False
C14-2019-0040,2019-08-08T00:00:00.000,,,,False
C14-2017-0106,2017-12-14T00:00:00.000,,,,False
C14-2019-0113,2019-10-31T00:00:00.000,,,,False
C14-2013-0010,2013-05-09T00:00:00.000,,,,False
C14-2012-0028,2012-10-11T00:00:00.000,,,,False
NPA-2016-0005.03,2017-05-18T00:00:00.000,10.0,1.0,( Tovo ),True
C14-2014-0114,2015-02-26T00:00:00.000,,,,False
C14-2014-0093,2014-08-07T00:00:00.000,,,,False
C14-2011-0065,2012-12-06T00:00:00.000,,,,False
C14-2020-0001,2020-03-26T00:00:00.000,7.0,2.0,"Alter, Pool ; Adler, Harper-Madison were off the dais",True
C14-2013-0050,2013-08-29T00:00:00.000,,,,False
C14-2017-0025,2017-06-22T00:00:00.000,,,,False
C14-2017-0138,2018-09-20T00:00:00.000,,,,False
NPA-2016-0013.01,2016-12-15T00:00:00.000,,,,False
C14-2011-0012,2011-05-12T00:00:00.000,,,,False
NPA-2015-0015.03,2016-06-16T00:00:00.000,,,,False
C14-2010-0099,2010-08-26T00:00:00.000,,,,False
C14-2017-0096,2018-08-09T00:00:00.000,,,,False
C14-2014-0066,2014-08-28T00:00:00.000,,,,False
NPA-2014-0027.01,2014-06-12T00:00:00.000,,,,False
C14-2010-0073,2010-08-05T00:00:00.000,,,,False
C14-2011-0141,2013-06-06T00:00:00.000,5.0,2.0,"Lee Leffingwell, Tovo",True
C14-2013-0023,2013-05-23T00:00:00.000,,,,False
NPA-2016-0013.01,2016-11-10T00:00:00.000,,,,False
NPA-2011-0015.01,2012-01-12T00:00:00.000,,,,False
C14-2016-0096,2016-11-10T00:00:00.000,,,,False
C14-2016-0090,2018-05-10T00:00:00.000,,,,False
C14H-2015-0053,2015-08-13T00:00:00.000,,,,False
NPA-2018-0028.01,2018-11-15T00:00:00.000,,,,False
C14-2017-0098,2017-12-07T00:00:00.000,,,,False
C14-2016-0071,2017-05-11T00:00:00.000,,,,False
C14-2012-0112,2012-11-08T00:00:00.000,,,,False
C14-2019-0106,2020-01-23T00:00:00.000,,,,False
C14-2017-0077,2017-10-05T00:00:00.000,,,,False
