CASE_NUMBER,Meeting_Date,Agenda_Item,Body,Swagit_URL,MP4_URL
C14-2013-0045,2013-08-08T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/44959/0/,https://swagit-video.granicus.com/archive/2013/08/08/08082013-536.h264.mp4
C14-2014-0095,2014-09-25T00:00:00.000,120,Austin City Council,http://austintx.swagit.com/play/44968/0/,https://swagit-video.granicus.com/archive/2014/09/25/09252014-595.360.mp4
C14-2019-0117,2019-10-31T00:00:00.000,48,Austin City Council,http://austintx.swagit.com/play/45798/0/,https://swagit-video.granicus.com/archive/2019/10/31/10312019-618.360.mp4
NPA-2017-0018.01,2020-02-20T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45804/0/,https://swagit-video.granicus.com/archive/2020/02/20/02202020-566.360.mp4
C14-2011-0065,2012-06-07T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/45519/0/,https://swagit-video.granicus.com/archive/2012/06/07/06072012-515.h264.mp4
C14H-2011-0004,2011-12-15T00:00:00.000,87,Austin City Council,http://austintx.swagit.com/play/45489/0/,https://swagit-video.granicus.com/archive/2011/12/15/12152011-583.h264.mp4
C14-2015-0081,2015-10-08T00:00:00.000,28,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-548.360.mp4
C14-2009-0102,2010-06-10T00:00:00.000,50,Austin City Council,http://austintx.swagit.com/play/45418/0/,https://swagit-video.granicus.com/archive/2010/06/10/06102010-16.h264.mp4
C14-2012-0155,2013-02-28T00:00:00.000,68,Austin City Council,http://austintx.swagit.com/play/45562/0/,https://swagit-video.granicus.com/archive/2013/02/28/02282013-537.h264.mp4
NPA-2016-0021.01,2016-10-13T00:00:00.000,21,Austin City Council,http://austintx.swagit.com/play/45719/0/,https://swagit-video.granicus.com/archive/2016/10/13/10132016-647.360.mp4
C14-2016-0049,2017-02-09T00:00:00.000,44,Austin City Council,http://austintx.swagit.com/play/02092017-636/0/,https://swagit-video.granicus.com/archive/2017/02/09/02092017-1048.360.mp4
C14-2018-0064,2019-04-11T00:00:00.000,47,Austin City Council,http://austintx.swagit.com/play/45783/0/,https://swagit-video.granicus.com/archive/2019/04/11/04112019-686.360.mp4
C14-2017-0071,2017-08-03T00:00:00.000,117,Austin City Council,http://austintx.swagit.com/play/45741/0/,https://swagit-video.granicus.com/archive/2017/08/03/08032017-530.360.mp4
NPA-2012-0025.03,2012-06-28T00:00:00.000,108,Austin City Council,http://austintx.swagit.com/play/45523/0/,https://swagit-video.granicus.com/archive/2012/06/28/06282012-686.h264.mp4
C14-2016-0105,2017-03-23T00:00:00.000,76,Austin City Council,http://austintx.swagit.com/play/45731/0/,https://swagit-video.granicus.com/archive/2017/03/23/03232017-596.360.mp4
C14-04-0181.SH,2012-05-24T00:00:00.000,119,Austin City Council,http://austintx.swagit.com/play/45515/0/,https://swagit-video.granicus.com/archive/2012/05/24/05242012-581.h264.mp4
C14-2012-0083,2013-05-23T00:00:00.000,90,Austin City Council,http://austintx.swagit.com/play/45578/0/,https://swagit-video.granicus.com/archive/2013/05/23/05232013-542.h264.mp4
C14-2019-0163,2020-02-20T00:00:00.000,66,Austin City Council,http://austintx.swagit.com/play/45804/0/,https://swagit-video.granicus.com/archive/2020/02/20/02202020-566.360.mp4
NPA-2019-0005.03,2019-11-14T00:00:00.000,89,Austin City Council,http://austintx.swagit.com/play/45799/0/,https://swagit-video.granicus.com/archive/2019/11/14/11142019-708.360.mp4
NPA-2011-0025.02,2011-12-15T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/45489/0/,https://swagit-video.granicus.com/archive/2011/12/15/12152011-581.h264.mp4
C14-2016-0021,2017-01-26T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/26/01262017-769.360.mp4
C14-2012-0054,2012-08-02T00:00:00.000,100,Austin City Council,http://austintx.swagit.com/play/45526/0/,https://swagit-video.granicus.com/archive/2012/08/02/08022012-554.h264.mp4
C14-2009-0031,2009-11-05T00:00:00.000,63,Austin City Council,http://austintx.swagit.com/play/45400/0/,https://swagit-video.granicus.com/archive/2009/11/05/11052009-18.h264.mp4
C14-2019-0109,2020-02-06T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45803/0/,https://swagit-video.granicus.com/archive/2020/02/06/02062020-627.360.mp4
C14H-2014-0011,2014-12-11T00:00:00.000,179,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
NPA-2011-0009.02,2012-04-05T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45503/0/,https://swagit-video.granicus.com/archive/2012/04/05/04052012-532.h264.mp4
NPA-2014-0029.01,2015-04-02T00:00:00.000,34,Austin City Council,http://austintx.swagit.com/play/45673/0/,https://swagit-video.granicus.com/archive/2015/04/02/04022015-797.360.mp4
C814-95-0002.09,2010-09-30T00:00:00.000,41,Austin City Council,http://austintx.swagit.com/play/45425/0/,https://swagit-video.granicus.com/archive/2010/09/30/09302010-13.h264.mp4
NPA-2016-0016.01,2017-09-28T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45746/0/,https://swagit-video.granicus.com/archive/2017/09/28/09282017-661.360.mp4
C14-2018-0122,2018-12-13T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45776/0/,https://swagit-video.granicus.com/archive/2018/12/13/12132018-973.360.mp4
C14H-2018-0015,2018-05-10T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45762/0/,https://swagit-video.granicus.com/archive/2018/05/10/05102018-1214.360.mp4
C14-2016-0097,2017-01-26T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/01262017-762/0/,https://swagit-video.granicus.com/archive/2017/01/27/01272017-516.360.mp4
C14-2017-0096,2017-11-02T00:00:00.000,15,Austin City Council,http://austintx.swagit.com/play/45750/0/,https://swagit-video.granicus.com/archive/2017/11/02/11022017-603.360.mp4
C14-2013-0076,2013-10-03T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/45596/0/,https://swagit-video.granicus.com/archive/2013/10/03/10032013-547.h264.mp4
C14-2015-0035,2015-05-14T00:00:00.000,23,Austin City Council,http://austintx.swagit.com/play/45679/0/,https://swagit-video.granicus.com/archive/2015/05/14/05142015-614.360.mp4
C14-2013-0058,2013-06-20T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/44957/0/,https://swagit-video.granicus.com/archive/2013/06/20/06202013-531.h264.mp4
C14-2014-0127,2014-12-11T00:00:00.000,156,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1225.360.mp4
C14-2011-0082,2012-02-02T00:00:00.000,28,Austin City Council,http://austintx.swagit.com/play/45495/0/,https://swagit-video.granicus.com/archive/2012/02/02/02022012-515.h264.mp4
C14-2015-0080,2015-10-08T00:00:00.000,15,Austin City Council,http://austintx.swagit.com/play/45691/0/,https://swagit-video.granicus.com/archive/2015/10/08/10082015-547.360.mp4
C14-2018-0128,2019-10-03T00:00:00.000,79,Austin City Council,http://austintx.swagit.com/play/45795/0/,https://swagit-video.granicus.com/archive/2019/10/03/10032019-654.360.mp4
C14-2012-0151,2013-01-31T00:00:00.000,55,Austin City Council,http://austintx.swagit.com/play/45557/0/,https://swagit-video.granicus.com/archive/2013/01/31/01312013-513.h264.mp4
C14-2015-0139,2016-02-11T00:00:00.000,40,Austin City Council,http://austintx.swagit.com/play/44974/0/,https://swagit-video.granicus.com/archive/2016/02/11/02112016-635.360.mp4
C14-2014-0108,2014-11-20T00:00:00.000,164,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-546.360.mp4
NPA-2017-0005.04,2018-03-08T00:00:00.000,25,Austin City Council,http://austintx.swagit.com/play/45758/0/,https://swagit-video.granicus.com/archive/2018/03/08/03082018-659.360.mp4
C14-2016-0132,2017-02-16T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/02162017-598/0/,https://swagit-video.granicus.com/archive/2017/02/16/02162017-610.360.mp4
C14-2012-0060,2012-11-08T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45547/0/,https://swagit-video.granicus.com/archive/2012/11/08/11082012-566.h264.mp4
C14-2017-0050,2017-08-03T00:00:00.000,108,Austin City Council,http://austintx.swagit.com/play/45741/0/,https://swagit-video.granicus.com/archive/2017/08/03/08032017-530.360.mp4
C814-2012-0085,2014-01-23T00:00:00.000,95,Austin City Council,http://austintx.swagit.com/play/45605/0/,https://swagit-video.granicus.com/archive/2014/01/23/01232014-586.h264.mp4
NPA-2013-0019.01,2013-12-12T00:00:00.000,102,Austin City Council,http://austintx.swagit.com/play/45604/0/,https://swagit-video.granicus.com/archive/2013/12/12/12122013-693.h264.mp4
NPA-2018-0005.01,2020-04-09T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/52008/0/,https://swagit-video.granicus.com/archive/2020/04/09/04092020-627.360.mp4
C14-2018-0053,2018-08-23T00:00:00.000,64,Austin City Council,http://austintx.swagit.com/play/45767/0/,https://swagit-video.granicus.com/archive/2018/08/23/08232018-682.360.mp4
C14-2016-0102,2016-11-10T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45722/0/,https://swagit-video.granicus.com/archive/2016/11/11/11112016-592.360.mp4
C14H-2014-0013,2014-12-11T00:00:00.000,181,Austin City Council,http://austintx.swagit.com/play/45651/0/,https://swagit-video.granicus.com/archive/2014/12/11/12112014-1211.360.mp4
C14-2013-0045,2013-09-26T00:00:00.000,103,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
NPA-2014-0020.01,2014-09-25T00:00:00.000,109,Austin City Council,http://austintx.swagit.com/play/44968/0/,https://swagit-video.granicus.com/archive/2014/09/25/09252014-591.360.mp4
C14-2012-0028,2012-12-13T00:00:00.000,78,Austin City Council,http://austintx.swagit.com/play/45553/0/,https://swagit-video.granicus.com/archive/2012/12/13/12132012-543.h264.mp4
NPA-2018-0021.01,2019-03-28T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45782/0/,https://swagit-video.granicus.com/archive/2019/03/28/03282019-660.360.mp4
C14-2012-0061,2012-09-27T00:00:00.000,130,Austin City Council,http://austintx.swagit.com/play/45539/0/,https://swagit-video.granicus.com/archive/2012/09/27/09272012-537.h264.mp4
NPA-2016-0025.01,2016-10-13T00:00:00.000,13,Austin City Council,http://austintx.swagit.com/play/45719/0/,https://swagit-video.granicus.com/archive/2016/10/13/10132016-647.360.mp4
C14-2016-0039,2016-12-15T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45725/0/,https://swagit-video.granicus.com/archive/2016/12/15/12152016-660.360.mp4
C14-2011-0157,2012-03-22T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45502/0/,https://swagit-video.granicus.com/archive/2012/03/22/03222012-549.h264.mp4
NPA-2016-0010.02,2016-12-08T00:00:00.000,17,Austin City Council,http://austintx.swagit.com/play/45724/0/,https://swagit-video.granicus.com/archive/2016/12/08/12082016-615.360.mp4
C14-2017-0118,2018-03-08T00:00:00.000,19,Austin City Council,http://austintx.swagit.com/play/45758/0/,https://swagit-video.granicus.com/archive/2018/03/08/03082018-652.360.mp4
C14-2014-0156,2014-11-20T00:00:00.000,172,Austin City Council,http://austintx.swagit.com/play/45649/0/,https://swagit-video.granicus.com/archive/2014/11/20/11202014-546.360.mp4
C14-2016-0002,2016-06-16T00:00:00.000,53,Austin City Council,http://austintx.swagit.com/play/45711/0/,https://swagit-video.granicus.com/archive/2016/06/17/06172016-517.360.mp4
C14-2016-0136,2018-04-12T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/45760/0/,https://swagit-video.granicus.com/archive/2018/04/13/04132018-674.360.mp4
C14-2012-0150,2013-02-14T00:00:00.000,77,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
C14-2013-0055,2013-09-26T00:00:00.000,105,Austin City Council,http://austintx.swagit.com/play/45594/0/,https://swagit-video.granicus.com/archive/2013/09/26/09262013-568.h264.mp4
C14-2019-0082,2019-10-17T00:00:00.000,54,Austin City Council,http://austintx.swagit.com/play/45796/0/,https://swagit-video.granicus.com/archive/2019/10/17/10172019-641.360.mp4
C14-2015-0102,2015-12-10T00:00:00.000,54,Austin City Council,http://austintx.swagit.com/play/45696/0/,https://swagit-video.granicus.com/archive/2015/12/11/12112015-519.360.mp4
C14-2019-0082,2019-12-05T00:00:00.000,112,Austin City Council,http://austintx.swagit.com/play/45800/0/,https://swagit-video.granicus.com/archive/2019/12/05/12052019-632.360.mp4
C14-2019-0164,2020-04-23T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/52009/0/,https://swagit-video.granicus.com/archive/2020/04/23/04232020-589.360.mp4
C14-2011-0096,2011-10-20T00:00:00.000,82,Austin City Council,http://austintx.swagit.com/play/45481/0/,https://swagit-video.granicus.com/archive/2011/10/20/10202011-526.h264.mp4
C14H-2015-0007,2016-03-31T00:00:00.000,58,Austin City Council,http://austintx.swagit.com/play/45703/0/,https://swagit-video.granicus.com/archive/2016/03/31/03312016-605.360.mp4
C14-2015-0062,2016-05-12T00:00:00.000,31,Austin City Council,http://austintx.swagit.com/play/45708/0/,https://swagit-video.granicus.com/archive/2016/05/12/05122016-573.360.mp4
C14-2010-0115,2010-08-26T00:00:00.000,82,Austin City Council,http://austintx.swagit.com/play/45423/0/,https://swagit-video.granicus.com/archive/2010/08/26/08262010-12.h264.mp4
NPA-2017-0005.03,2017-12-14T00:00:00.000,103,Austin City Council,http://austintx.swagit.com/play/45753/0/,https://swagit-video.granicus.com/archive/2017/12/14/12142017-780.360.mp4
C14-2017-0029,2017-06-15T00:00:00.000,91,Austin City Council,http://austintx.swagit.com/play/45739/0/,https://swagit-video.granicus.com/archive/2017/06/15/06152017-1005.360.mp4
C14-2012-0006,2012-04-26T00:00:00.000,116,Austin City Council,http://austintx.swagit.com/play/45509/0/,https://swagit-video.granicus.com/archive/2012/04/26/04262012-538.h264.mp4
C14-2016-0004,2016-04-14T00:00:00.000,19,Austin City Council,http://austintx.swagit.com/play/45705/0/,https://swagit-video.granicus.com/archive/2016/04/14/04142016-575.360.mp4
C14H-2017-0055,2018-06-28T00:00:00.000,94,Austin City Council,http://austintx.swagit.com/play/45765/0/,https://swagit-video.granicus.com/archive/2018/06/28/06282018-725.360.mp4
C14-2013-0042,2013-10-17T00:00:00.000,54,Austin City Council,http://austintx.swagit.com/play/45598/0/,https://swagit-video.granicus.com/archive/2013/10/17/10172013-536.h264.mp4
C14-2015-0061,2015-12-10T00:00:00.000,59,Austin City Council,http://austintx.swagit.com/play/45696/0/,https://swagit-video.granicus.com/archive/2015/12/11/12112015-519.360.mp4
NPA-2013-0025.01,2013-11-21T00:00:00.000,80,Austin City Council,http://austintx.swagit.com/play/45603/0/,https://swagit-video.granicus.com/archive/2013/11/21/11212013-632.h264.mp4
C14-2015-0127,2015-11-12T00:00:00.000,74,Austin City Council,http://austintx.swagit.com/play/45694/0/,https://swagit-video.granicus.com/archive/2015/11/12/11122015-596.360.mp4
C14-2016-0075,2016-10-13T00:00:00.000,34,Austin City Council,http://austintx.swagit.com/play/45719/0/,https://swagit-video.granicus.com/archive/2016/10/13/10132016-647.360.mp4
NPA-2017-0016.03,2018-06-28T00:00:00.000,92,Austin City Council,http://austintx.swagit.com/play/45765/0/,https://swagit-video.granicus.com/archive/2018/06/28/06282018-725.360.mp4
C14-2019-0123,2020-01-23T00:00:00.000,82,Austin City Council,http://austintx.swagit.com/play/45802/0/,https://swagit-video.granicus.com/archive/2020/01/23/01232020-665.360.mp4
C14-2011-0102,2011-11-03T00:00:00.000,62,Austin City Council,http://austintx.swagit.com/play/45483/0/,https://swagit-video.granicus.com/archive/2011/11/03/11032011-527.h264.mp4
C14-2012-0135,2013-02-14T00:00:00.000,71,Austin City Council,http://austintx.swagit.com/play/45560/0/,https://swagit-video.granicus.com/archive/2013/02/14/02142013-534.h264.mp4
C14-2018-0043,2018-12-13T00:00:00.000,60,Austin City Council,http://austintx.swagit.com/play/45776/0/,https://swagit-video.granicus.com/archive/2018/12/13/12132018-973.360.mp4
C14-2017-0066,2018-06-14T00:00:00.000,103,Austin City Council,http://austintx.swagit.com/play/45764/0/,https://swagit-video.granicus.com/archive/2018/06/14/06142018-637.360.mp4
C14-2019-0006,2019-04-25T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45784/0/,https://swagit-video.granicus.com/archive/2019/04/25/04252019-822.360.mp4
C14-2019-0056,2019-06-20T00:00:00.000,169,Austin City Council,http://austintx.swagit.com/play/45788/0/,https://swagit-video.granicus.com/archive/2019/06/20/06202019-654.360.mp4
C14-2011-0110,2011-11-10T00:00:00.000,84,Austin City Council,http://austintx.swagit.com/play/45485/0/,https://swagit-video.granicus.com/archive/2011/11/10/11102011-516.h264.mp4
C14-2011-0148,2012-03-01T00:00:00.000,65,Austin City Council,http://austintx.swagit.com/play/45498/0/,https://swagit-video.granicus.com/archive/2012/03/01/03012012-532.h264.mp4
C14-2015-0160,2016-09-22T00:00:00.000,61,Austin City Council,http://austintx.swagit.com/play/45717/0/,https://swagit-video.granicus.com/archive/2016/09/22/09222016-647.360.mp4
C14-2019-0060,2019-06-06T00:00:00.000,81,Austin City Council,http://austintx.swagit.com/play/45787/0/,https://swagit-video.granicus.com/archive/2019/06/06/06062019-650.360.mp4
NPA-2016-0016.01,2018-04-12T00:00:00.000,33,Austin City Council,http://austintx.swagit.com/play/45760/0/,https://swagit-video.granicus.com/archive/2018/04/13/04132018-674.360.mp4
C14-2016-0093,2016-12-08T00:00:00.000,38,Austin City Council,http://austintx.swagit.com/play/45724/0/,https://swagit-video.granicus.com/archive/2016/12/08/12082016-615.360.mp4
